-81.12473759999723,39.82843288
-81.12549879999723,39.82843288
-81.12625999999723,39.82843288
-81.12702119999723,39.82843288
-81.12778239999723,39.82843288
-81.12854359999723,39.82843288
-81.12930479999723,39.82843288
-81.13006599999723,39.82843288
-81.13082719999723,39.82843288
-81.13158839999723,39.82843288
-81.13234959999723,39.82843288
-81.13311079999723,39.82843288
-81.13387199999723,39.82843288
-81.13463319999723,39.82843288
-81.13539439999722,39.82843288
-81.13615559999722,39.82843288
-81.13691679999722,39.82843288
-81.13767799999722,39.82843288
-81.13843919999722,39.82843288
-81.13920039999722,39.82843288
-81.13996159999722,39.82843288
-81.14072279999722,39.82843288
-81.14148399999722,39.82843288
-81.14224519999722,39.82843288
-81.14300639999722,39.82843288
-81.14376759999722,39.82843288
-81.14452879999722,39.82843288
-81.14528999999722,39.82843288
-81.14605119999722,39.82843288
-81.14681239999722,39.82843288
-81.14757359999722,39.82843288
-81.14833479999722,39.82843288
-81.14909599999721,39.82843288
-81.14985719999721,39.82843288
-81.15061839999721,39.82843288
-81.15137959999721,39.82843288
-81.15214079999721,39.82843288
-81.15290199999721,39.82843288
-81.15366319999721,39.82843288
-81.15442439999721,39.82843288
-81.15518559999721,39.82843288
-81.15594679999721,39.82843288
-81.15670799999721,39.82843288
-81.15746919999721,39.82843288
-81.15823039999721,39.82843288
-81.15899159999721,39.82843288
-81.15975279999721,39.82843288
-81.1605139999972,39.82843288
-81.1612751999972,39.82843288
-81.1620363999972,39.82843288
-81.1627975999972,39.82843288
-81.1635587999972,39.82843288
-81.1643199999972,39.82843288
-81.1650811999972,39.82843288
-81.1658423999972,39.82843288
-81.1666035999972,39.82843288
-81.1673647999972,39.82843288
-81.1681259999972,39.82843288
-81.1688871999972,39.82843288
-81.1696483999972,39.82843288
-81.1704095999972,39.82843288
-81.1711707999972,39.82843288
-81.1719319999972,39.82843288
-81.1726931999972,39.82843288
-81.1734543999972,39.82843288
-81.1742155999972,39.82843288
-81.1749767999972,39.82843288
-81.1757379999972,39.82843288
-81.1764991999972,39.82843288
-81.1772603999972,39.82843288
-81.1780215999972,39.82843288
-81.1787827999972,39.82843288
-81.1795439999972,39.82843288
-81.18030519999719,39.82843288
-81.18106639999719,39.82843288
-81.18182759999719,39.82843288
-81.18258879999719,39.82843288
-81.18334999999719,39.82843288
-81.18411119999719,39.82843288
-81.18487239999719,39.82843288
-81.18563359999719,39.82843288
-81.18639479999719,39.82843288
-81.18715599999719,39.82843288
-81.18791719999719,39.82843288
-81.18867839999719,39.82843288
-81.18943959999719,39.82843288
-81.19020079999719,39.82843288
-81.19096199999719,39.82843288
-81.19172319999718,39.82843288
-81.19248439999718,39.82843288
-81.19324559999718,39.82843288
-81.19400679999718,39.82843288
-81.19476799999718,39.82843288
-81.19552919999718,39.82843288
-81.19629039999718,39.82843288
-81.19705159999718,39.82843288
-81.19781279999718,39.82843288
-81.19857399999718,39.82843288
-81.19933519999718,39.82843288
-81.20009639999718,39.82843288
-81.20009639999718,39.82784832
-81.20085759999718,39.82784832
-81.20161879999718,39.82784832
-81.20237999999718,39.82784832
-81.20314119999718,39.82784832
-81.20390239999718,39.82784832
-81.20466359999718,39.82784832
-81.20542479999718,39.82784832
-81.20618599999717,39.82784832
-81.20694719999717,39.82784832
-81.20770839999717,39.82784832
-81.20846959999717,39.82784832
-81.20923079999717,39.82784832
-81.20999199999717,39.82784832
-81.21075319999717,39.82784832
-81.21151439999717,39.82784832
-81.21227559999717,39.82784832
-81.21303679999717,39.82784832
-81.21379799999717,39.82784832
-81.21455919999717,39.82784832
-81.21532039999717,39.82784832
-81.21608159999717,39.82784832
-81.21684279999717,39.82784832
-81.21760399999717,39.82784832
-81.21836519999717,39.82784832
-81.21912639999717,39.82784832
-81.21988759999716,39.82784832
-81.22064879999716,39.82784832
-81.22140999999716,39.82784832
-81.22217119999716,39.82784832
-81.22293239999716,39.82784832
-81.22369359999716,39.82784832
-81.22445479999716,39.82784832
-81.22521599999716,39.82784832
-81.22597719999716,39.82784832
-81.22673839999716,39.82784832
-81.22749959999716,39.82784832
-81.22826079999716,39.82784832
-81.22902199999716,39.82784832
-81.22978319999716,39.82784832
-81.23054439999716,39.82784832
-81.23130559999716,39.82784832
-81.23206679999716,39.82784832
-81.23282799999716,39.82784832
-81.23358919999716,39.82784832
-81.23435039999715,39.82784832
-81.23511159999715,39.82784832
-81.23587279999715,39.82784832
-81.23663399999715,39.82784832
-81.23739519999715,39.82784832
-81.23815639999715,39.82784832
-81.23891759999715,39.82784832
-81.23967879999715,39.82784832
-81.24043999999715,39.82784832
-81.24120119999715,39.82784832
-81.24196239999715,39.82784832
-81.24272359999715,39.82784832
-81.24348479999715,39.82784832
-81.24424599999715,39.82784832
-81.24500719999715,39.82784832
-81.24576839999715,39.82784832
-81.24652959999715,39.82784832
-81.24729079999715,39.82784832
-81.24805199999714,39.82784832
-81.24881319999714,39.82784832
-81.24957439999714,39.82784832
-81.25033559999714,39.82784832
-81.25109679999714,39.82784832
-81.25185799999714,39.82784832
-81.25261919999714,39.82784832
-81.25338039999714,39.82784832
-81.25414159999714,39.82784832
-81.25490279999714,39.82784832
-81.25566399999714,39.82784832
-81.25642519999714,39.82784832
-81.25718639999714,39.82784832
-81.25794759999714,39.82784832
-81.25870879999714,39.82784832
-81.25946999999714,39.82784832
-81.26023119999714,39.82784832
-81.26099239999714,39.82784832
-81.26175359999714,39.82784832
-81.26251479999713,39.82784832
-81.26327599999713,39.82784832
-81.26403719999713,39.82784832
-81.26479839999713,39.82784832
-81.26555959999713,39.82784832
-81.26632079999713,39.82784832
-81.26708199999713,39.82784832
-81.26784319999713,39.82784832
-81.26860439999713,39.82784832
-81.26936559999713,39.82784832
-81.27012679999713,39.82784832
-81.27088799999713,39.82784832
-81.27164919999713,39.82784832
-81.27241039999713,39.82784832
-81.27317159999713,39.82784832
-81.27393279999713,39.82784832
-81.27469399999713,39.82784832
-81.27545519999713,39.82784832
-81.27545519999713,39.82726376
-81.27621639999712,39.82726376
-81.27697759999712,39.82726376
-81.27773879999712,39.82726376
-81.27849999999712,39.82726376
-81.27926119999712,39.82726376
-81.28002239999712,39.82726376
-81.28078359999712,39.82726376
-81.28154479999712,39.82726376
-81.28230599999712,39.82726376
-81.28306719999712,39.82726376
-81.28382839999712,39.82726376
-81.28458959999712,39.82726376
-81.28535079999712,39.82726376
-81.28611199999712,39.82726376
-81.28687319999712,39.82726376
-81.28763439999712,39.82726376
-81.28839559999712,39.82726376
-81.28915679999712,39.82726376
-81.28991799999712,39.82726376
-81.29067919999711,39.82726376
-81.29144039999711,39.82726376
-81.29220159999711,39.82726376
-81.29296279999711,39.82726376
-81.29372399999711,39.82726376
-81.29448519999711,39.82726376
-81.29524639999711,39.82726376
-81.29600759999711,39.82726376
-81.29676879999711,39.82726376
-81.29752999999711,39.82726376
-81.29829119999711,39.82726376
-81.29905239999711,39.82726376
-81.29981359999711,39.82726376
-81.30057479999711,39.82726376
-81.30133599999711,39.82726376
-81.3020971999971,39.82726376
-81.3028583999971,39.82726376
-81.3036195999971,39.82726376
-81.3043807999971,39.82726376
-81.3051419999971,39.82726376
-81.3059031999971,39.82726376
-81.3066643999971,39.82726376
-81.3074255999971,39.82726376
-81.3081867999971,39.82726376
-81.3089479999971,39.82726376
-81.3097091999971,39.82726376
-81.3104703999971,39.82726376
-81.3112315999971,39.82726376
-81.3119927999971,39.82726376
-81.3127539999971,39.82726376
-81.3135151999971,39.82726376
-81.3142763999971,39.82726376
-81.3150375999971,39.82726376
-81.3157987999971,39.82726376
-81.3165599999971,39.82726376
-81.3173211999971,39.82726376
-81.3180823999971,39.82726376
-81.3188435999971,39.82726376
-81.3196047999971,39.82726376
-81.3203659999971,39.82726376
-81.3211271999971,39.82726376
-81.32188839999709,39.82726376
-81.32264959999709,39.82726376
-81.32341079999709,39.82726376
-81.32417199999709,39.82726376
-81.32493319999709,39.82726376
-81.32569439999709,39.82726376
-81.32645559999709,39.82726376
-81.32721679999709,39.82726376
-81.32797799999709,39.82726376
-81.32873919999709,39.82726376
-81.32950039999709,39.82726376
-81.33026159999709,39.82726376
-81.33102279999709,39.82726376
-81.33178399999709,39.82726376
-81.33254519999709,39.82726376
-81.33330639999708,39.82726376
-81.33406759999708,39.82726376
-81.33482879999708,39.82726376
-81.33558999999708,39.82726376
-81.33635119999708,39.82726376
-81.33711239999708,39.82726376
-81.33787359999708,39.82726376
-81.33863479999708,39.82726376
-81.33939599999708,39.82726376
-81.34015719999708,39.82726376
-81.34091839999708,39.82726376
-81.34167959999708,39.82726376
-81.34244079999708,39.82726376
-81.34320199999708,39.82726376
-81.34396319999708,39.82726376
-81.34472439999708,39.82726376
-81.34548559999708,39.82726376
-81.34624679999708,39.82726376
-81.34700799999707,39.82726376
-81.34776919999707,39.82726376
-81.34853039999707,39.82726376
-81.34929159999707,39.82726376
-81.35005279999707,39.82726376
-81.35081399999707,39.82726376
-81.35081399999707,39.8266792
-81.35157519999707,39.8266792
