"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
90,-77.27383,39.85883,597.97,182.26
91,-77.27459,39.85883,585.30,178.40
92,-77.27535,39.85883,574.74,175.18
93,-77.27611,39.85883,564.21,171.97
94,-77.27687,39.85883,551.61,168.13
95,-77.27763,39.85883,543.86,165.77
96,-77.27839,39.85883,539.04,164.30
97,-77.27916,39.85883,537.93,163.96
98,-77.27992,39.85883,538.71,164.20
99,-77.28068,39.85883,539.99,164.59
100,-77.28144,39.85883,546.49,166.57
101,-77.28144,39.85825,553.12,168.59
102,-77.28220,39.85825,550.56,167.81
103,-77.28296,39.85825,540.49,164.74
104,-77.28372,39.85825,534.78,163.00
105,-77.28448,39.85825,534.84,163.02
106,-77.28524,39.85825,532.05,162.17
107,-77.28601,39.85825,530.15,161.59
108,-77.28677,39.85825,531.79,162.09
109,-77.28753,39.85825,532.71,162.37
110,-77.28829,39.85825,537.04,163.69
111,-77.28905,39.85825,555.05,169.18
112,-77.28981,39.85825,559.09,170.41
113,-77.29057,39.85825,549.84,167.59
114,-77.29133,39.85825,540.91,164.87
115,-77.29210,39.85825,541.63,165.09
116,-77.29286,39.85825,543.31,165.60
117,-77.29362,39.85825,544.62,166.00
118,-77.29438,39.85825,548.98,167.33
119,-77.29514,39.85825,553.77,168.79
120,-77.29590,39.85825,557.71,169.99
121,-77.29666,39.85825,562.30,171.39
122,-77.29742,39.85825,563.62,171.79
123,-77.29819,39.85825,564.04,171.92
124,-77.29895,39.85825,563.25,171.68
125,-77.29971,39.85825,568.47,173.27
126,-77.30047,39.85825,566.31,172.61
127,-77.30123,39.85825,563.42,171.73
128,-77.30199,39.85825,573.03,174.66
129,-77.30275,39.85825,577.89,176.14
130,-77.30351,39.85825,576.97,175.86
131,-77.30427,39.85825,575.10,175.29
132,-77.30504,39.85825,572.44,174.48
133,-77.30580,39.85825,570.21,173.80
134,-77.30656,39.85825,567.36,172.93
135,-77.30732,39.85825,567.32,172.92
136,-77.30808,39.85825,566.77,172.75
137,-77.30884,39.85825,568.24,173.20
138,-77.30960,39.85825,569.29,173.52
139,-77.31036,39.85825,569.85,173.69
140,-77.31113,39.85825,571.33,174.14
141,-77.31189,39.85825,572.64,174.54
142,-77.31265,39.85825,574.18,175.01
143,-77.31341,39.85825,575.66,175.46
144,-77.31417,39.85825,577.43,176.00
145,-77.31493,39.85825,580.48,176.93
146,-77.31569,39.85825,583.96,177.99
147,-77.31645,39.85825,589.21,179.59
148,-77.31722,39.85825,596.06,181.68
149,-77.31798,39.85825,594.91,181.33
150,-77.31874,39.85825,602.79,183.73
151,-77.31950,39.85825,609.51,185.78
152,-77.32026,39.85825,609.58,185.80
153,-77.32102,39.85825,597.90,182.24
154,-77.32178,39.85825,594.62,181.24
155,-77.32254,39.85825,610.11,185.96
156,-77.32330,39.85825,604.13,184.14
157,-77.32407,39.85825,598.49,182.42
158,-77.32483,39.85825,594.00,181.05
159,-77.32559,39.85825,589.24,179.60
160,-77.32635,39.85825,579.33,176.58
161,-77.32711,39.85825,581.07,177.11
162,-77.32787,39.85825,598.56,182.44
163,-77.32863,39.85825,601.71,183.40
164,-77.32939,39.85825,596.85,181.92
165,-77.33016,39.85825,604.99,184.40
166,-77.33092,39.85825,614.30,187.24
167,-77.33168,39.85825,609.51,185.78
168,-77.33244,39.85825,612.30,186.63
169,-77.33320,39.85825,622.15,189.63
170,-77.33396,39.85825,627.07,191.13
171,-77.33472,39.85825,616.77,187.99
172,-77.33548,39.85825,627.00,191.11
173,-77.33625,39.85825,626.31,190.90
174,-77.33701,39.85825,622.97,189.88
175,-77.33777,39.85825,617.19,188.12
176,-77.33853,39.85825,620.37,189.09
177,-77.33929,39.85825,617.39,188.18
178,-77.34005,39.85825,623.95,190.18
179,-77.34081,39.85825,632.48,192.78
180,-77.34157,39.85825,645.90,196.87
181,-77.34233,39.85825,647.01,197.21
182,-77.34310,39.85825,655.91,199.92
183,-77.34386,39.85825,653.41,199.16
184,-77.34462,39.85825,650.23,198.19
185,-77.34538,39.85825,665.45,202.83
186,-77.34614,39.85825,660.70,201.38
187,-77.34690,39.85825,645.70,196.81
188,-77.34766,39.85825,654.20,199.40
189,-77.34842,39.85825,647.05,197.22
190,-77.34919,39.85825,655.94,199.93
191,-77.34995,39.85825,648.95,197.80
192,-77.35071,39.85825,636.84,194.11
193,-77.35147,39.85825,641.80,195.62
194,-77.35223,39.85825,645.41,196.72
195,-77.35299,39.85825,653.22,199.10
196,-77.35375,39.85825,658.76,200.79
197,-77.35451,39.85825,656.23,200.02
198,-77.35528,39.85825,658.63,200.75
199,-77.35604,39.85825,659.65,201.06
200,-77.35680,39.85825,646.82,197.15
201,-77.35680,39.85766,635.86,193.81
202,-77.35756,39.85766,633.01,192.94
203,-77.35832,39.85766,629.23,191.79
204,-77.35908,39.85766,631.14,192.37
205,-77.35984,39.85766,632.81,192.88
206,-77.36060,39.85766,639.50,194.92
207,-77.36136,39.85766,653.12,199.07
208,-77.36213,39.85766,658.66,200.76
209,-77.36289,39.85766,666.54,203.16
210,-77.36365,39.85766,670.64,204.41
211,-77.36441,39.85766,674.41,205.56
212,-77.36517,39.85766,677.95,206.64
213,-77.36593,39.85766,683.69,208.39
214,-77.36669,39.85766,688.29,209.79
215,-77.36745,39.85766,688.65,209.90
216,-77.36822,39.85766,690.03,210.32
217,-77.36898,39.85766,693.60,211.41
218,-77.36974,39.85766,700.23,213.43
219,-77.37050,39.85766,705.81,215.13
220,-77.37126,39.85766,710.96,216.70
221,-77.37202,39.85766,715.62,218.12
222,-77.37278,39.85766,716.01,218.24
223,-77.37354,39.85766,717.75,218.77
224,-77.37431,39.85766,724.51,220.83
225,-77.37507,39.85766,728.84,222.15
226,-77.37583,39.85766,728.54,222.06
227,-77.37659,39.85766,727.85,221.85
228,-77.37735,39.85766,727.43,221.72
229,-77.37811,39.85766,731.82,223.06
230,-77.37887,39.85766,735.70,224.24
231,-77.37963,39.85766,753.25,229.59
232,-77.38039,39.85766,780.71,237.96
233,-77.38116,39.85766,799.11,243.57
234,-77.38192,39.85766,815.32,248.51
235,-77.38268,39.85766,830.61,253.17
236,-77.38344,39.85766,849.61,258.96
237,-77.38420,39.85766,872.80,266.03
238,-77.38496,39.85766,936.75,285.52
239,-77.38572,39.85766,976.25,297.56
240,-77.38648,39.85766,1006.36,306.74
241,-77.38725,39.85766,1039.73,316.91
242,-77.38801,39.85766,1040.88,317.26
243,-77.38877,39.85766,1041.77,317.53
244,-77.38953,39.85766,1034.88,315.43
245,-77.39029,39.85766,1021.59,311.38
246,-77.39105,39.85766,1021.59,311.38
247,-77.39181,39.85766,1029.30,313.73
248,-77.39257,39.85766,1038.94,316.67
249,-77.39334,39.85766,1057.81,322.42
250,-77.39410,39.85766,1071.95,326.73
251,-77.39486,39.85766,1061.52,323.55
252,-77.39562,39.85766,1062.89,323.97
253,-77.39638,39.85766,1098.98,334.97
254,-77.39714,39.85766,1126.94,343.49
255,-77.39790,39.85766,1152.30,351.22
256,-77.39866,39.85766,1145.60,349.18
257,-77.39942,39.85766,1159.51,353.42
258,-77.40019,39.85766,1164.14,354.83
259,-77.40095,39.85766,1184.06,360.90
260,-77.40171,39.85766,1208.96,368.49
261,-77.40247,39.85766,1239.80,377.89
262,-77.40323,39.85766,1281.20,390.51
263,-77.40399,39.85766,1308.43,398.81
264,-77.40475,39.85766,1334.35,406.71
265,-77.40551,39.85766,1354.33,412.80
266,-77.40628,39.85766,1364.99,416.05
267,-77.40704,39.85766,1373.92,418.77
268,-77.40780,39.85766,1336.29,407.30
269,-77.40856,39.85766,1293.90,394.38
270,-77.40932,39.85766,1286.71,392.19
271,-77.41008,39.85766,1300.66,396.44
272,-77.41084,39.85766,1320.96,402.63
273,-77.41160,39.85766,1348.49,411.02
274,-77.41237,39.85766,1375.79,419.34
275,-77.41313,39.85766,1402.82,427.58
276,-77.41389,39.85766,1426.25,434.72
277,-77.41465,39.85766,1453.31,442.97
278,-77.41541,39.85766,1483.17,452.07
279,-77.41617,39.85766,1538.94,469.07
280,-77.41693,39.85766,1612.27,491.42
281,-77.41769,39.85766,1685.24,513.66
282,-77.41845,39.85766,1717.82,523.59
283,-77.41922,39.85766,1750.00,533.40
284,-77.41998,39.85766,1771.36,539.91
285,-77.42074,39.85766,1781.86,543.11
286,-77.42150,39.85766,1798.20,548.09
287,-77.42226,39.85766,1802.36,549.36
288,-77.42302,39.85766,1791.47,546.04
289,-77.42378,39.85766,1781.40,542.97
290,-77.42454,39.85766,1775.16,541.07
291,-77.42531,39.85766,1770.83,539.75
292,-77.42607,39.85766,1765.62,538.16
293,-77.42683,39.85766,1758.60,536.02
294,-77.42759,39.85766,1733.60,528.40
295,-77.42835,39.85766,1706.27,520.07
296,-77.42911,39.85766,1680.81,512.31
297,-77.42987,39.85766,1644.75,501.32
298,-77.43063,39.85766,1628.90,496.49
299,-77.43140,39.85766,1619.55,493.64
300,-77.43216,39.85766,1614.63,492.14
301,-77.43216,39.85708,1624.90,495.27
302,-77.43292,39.85708,1621.78,494.32
303,-77.43368,39.85708,1621.39,494.20
304,-77.43444,39.85708,1631.23,497.20
305,-77.43520,39.85708,1650.79,503.16
306,-77.43596,39.85708,1668.21,508.47
307,-77.43672,39.85708,1679.23,511.83
308,-77.43748,39.85708,1699.34,517.96
309,-77.43825,39.85708,1706.07,520.01
310,-77.43901,39.85708,1696.98,517.24
311,-77.43977,39.85708,1679.23,511.83
312,-77.44053,39.85708,1670.51,509.17
313,-77.44129,39.85708,1671.75,509.55
314,-77.44205,39.85708,1669.65,508.91
315,-77.44281,39.85708,1669.78,508.95
316,-77.44357,39.85708,1673.95,510.22
317,-77.44434,39.85708,1667.62,508.29
318,-77.44510,39.85708,1665.26,507.57
319,-77.44586,39.85708,1644.55,501.26
320,-77.44662,39.85708,1623.13,494.73
321,-77.44738,39.85708,1600.92,487.96
322,-77.44814,39.85708,1579.86,481.54
323,-77.44890,39.85708,1555.09,473.99
324,-77.44966,39.85708,1540.98,469.69
325,-77.45043,39.85708,1530.45,466.48
326,-77.45119,39.85708,1525.95,465.11
327,-77.45195,39.85708,1527.79,465.67
328,-77.45271,39.85708,1531.82,466.90
329,-77.45347,39.85708,1543.50,470.46
330,-77.45423,39.85708,1544.78,470.85
331,-77.45499,39.85708,1547.41,471.65
332,-77.45575,39.85708,1544.55,470.78
333,-77.45651,39.85708,1535.20,467.93
334,-77.45728,39.85708,1526.74,465.35
335,-77.45804,39.85708,1515.06,461.79
336,-77.45880,39.85708,1496.49,456.13
337,-77.45956,39.85708,1487.73,453.46
338,-77.46032,39.85708,1482.19,451.77
339,-77.46108,39.85708,1473.36,449.08
340,-77.46184,39.85708,1470.47,448.20
341,-77.46260,39.85708,1473.43,449.10
342,-77.46337,39.85708,1480.91,451.38
343,-77.46413,39.85708,1491.47,454.60
344,-77.46489,39.85708,1488.02,453.55
345,-77.46565,39.85708,1482.22,451.78
346,-77.46641,39.85708,1503.48,458.26
347,-77.46717,39.85708,1519.19,463.05
348,-77.46793,39.85708,1516.14,462.12
349,-77.46869,39.85708,1516.57,462.25
350,-77.46946,39.85708,1528.02,465.74
351,-77.47022,39.85708,1526.18,465.18
352,-77.47098,39.85708,1518.47,462.83
353,-77.47174,39.85708,1515.16,461.82
354,-77.47250,39.85708,1517.42,462.51
355,-77.47326,39.85708,1518.57,462.86
356,-77.47402,39.85708,1517.16,462.43
357,-77.47478,39.85708,1510.63,460.44
358,-77.47554,39.85708,1503.15,458.16
359,-77.47631,39.85708,1497.11,456.32
360,-77.47707,39.85708,1489.44,453.98
361,-77.47783,39.85708,1480.77,451.34
362,-77.47859,39.85708,1475.03,449.59
363,-77.47935,39.85708,1460.37,445.12
364,-77.48011,39.85708,1453.97,443.17
365,-77.48087,39.85708,1479.23,450.87
366,-77.48163,39.85708,1492.42,454.89
367,-77.48240,39.85708,1499.61,457.08
368,-77.48316,39.85708,1508.86,459.90
369,-77.48392,39.85708,1536.06,468.19
370,-77.48468,39.85708,1560.04,475.50
371,-77.48544,39.85708,1554.72,473.88
372,-77.48620,39.85708,1550.20,472.50
373,-77.48696,39.85708,1525.98,465.12
374,-77.48772,39.85708,1509.74,460.17
375,-77.48849,39.85708,1481.96,451.70
376,-77.48925,39.85708,1507.22,459.40
377,-77.49001,39.85708,1540.85,469.65
378,-77.49077,39.85708,1554.49,473.81
379,-77.49153,39.85708,1566.17,477.37
380,-77.49229,39.85708,1551.12,472.78
381,-77.49305,39.85708,1538.16,468.83
382,-77.49381,39.85708,1526.08,465.15
383,-77.49457,39.85708,1496.65,456.18
384,-77.49534,39.85708,1493.67,455.27
385,-77.49610,39.85708,1515.72,461.99
386,-77.49686,39.85708,1527.10,465.46
387,-77.49762,39.85708,1541.21,469.76
388,-77.49838,39.85708,1548.00,471.83
389,-77.49914,39.85708,1541.01,469.70
390,-77.49990,39.85708,1522.97,464.20
391,-77.50066,39.85708,1484.02,452.33
392,-77.50143,39.85708,1479.95,451.09
393,-77.50219,39.85708,1486.29,453.02
394,-77.50295,39.85708,1506.96,459.32
395,-77.50371,39.85708,1521.00,463.60
396,-77.50447,39.85708,1544.55,470.78
397,-77.50523,39.85708,1569.75,478.46
398,-77.50599,39.85708,1602.76,488.52
399,-77.50675,39.85708,1649.87,502.88
400,-77.50752,39.85708,1767.88,538.85
