"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
49,-82.96989,39.81440,688.45,209.84
50,-82.97065,39.81440,688.45,209.84
51,-82.97141,39.81440,688.45,209.84
52,-82.97217,39.81440,688.45,209.84
53,-82.97293,39.81440,688.45,209.84
54,-82.97369,39.81440,688.45,209.84
55,-82.97445,39.81440,688.45,209.84
56,-82.97521,39.81440,688.45,209.84
57,-82.97598,39.81440,688.45,209.84
58,-82.97674,39.81440,688.45,209.84
59,-82.97750,39.81440,688.45,209.84
60,-82.97826,39.81440,688.45,209.84
61,-82.97902,39.81440,688.45,209.84
62,-82.97978,39.81440,692.85,211.18
63,-82.98054,39.81440,699.54,213.22
64,-82.98130,39.81440,713.32,217.42
65,-82.98207,39.81440,712.37,217.13
66,-82.98283,39.81440,698.65,212.95
67,-82.98359,39.81440,696.36,212.25
68,-82.98435,39.81440,694.88,211.80
69,-82.98511,39.81440,694.32,211.63
70,-82.98587,39.81440,693.67,211.43
71,-82.98663,39.81440,693.44,211.36
72,-82.98739,39.81440,694.98,211.83
73,-82.98816,39.81440,695.54,212.00
74,-82.98892,39.81440,691.83,210.87
75,-82.98968,39.81440,692.32,211.02
76,-82.99044,39.81440,688.78,209.94
77,-82.99120,39.81440,687.34,209.50
78,-82.99196,39.81440,688.22,209.77
79,-82.99272,39.81440,687.04,209.41
80,-82.99348,39.81440,686.35,209.20
81,-82.99424,39.81440,685.33,208.89
82,-82.99501,39.81440,686.61,209.28
83,-82.99577,39.81440,687.60,209.58
84,-82.99653,39.81440,686.42,209.22
85,-82.99729,39.81440,685.63,208.98
86,-82.99805,39.81440,685.63,208.98
87,-82.99881,39.81440,686.12,209.13
88,-82.99957,39.81440,683.63,208.37
89,-83.00033,39.81440,683.40,208.30
90,-83.00110,39.81440,684.91,208.76
91,-83.00186,39.81440,687.57,209.57
92,-83.00262,39.81440,682.78,208.11
93,-83.00338,39.81440,683.63,208.37
94,-83.00414,39.81440,686.61,209.28
95,-83.00490,39.81440,691.93,210.90
96,-83.00566,39.81440,687.04,209.41
97,-83.00642,39.81440,693.93,211.51
98,-83.00719,39.81440,691.57,210.79
99,-83.00795,39.81440,691.21,210.68
100,-83.00871,39.81440,693.21,211.29
101,-83.00871,39.81382,687.93,209.68
102,-83.00947,39.81382,692.49,211.07
103,-83.01023,39.81382,686.75,209.32
104,-83.01099,39.81382,693.77,211.46
105,-83.01175,39.81382,696.06,212.16
106,-83.01251,39.81382,686.68,209.30
107,-83.01327,39.81382,684.94,208.77
108,-83.01404,39.81382,682.22,207.94
109,-83.01480,39.81382,679.07,206.98
110,-83.01556,39.81382,668.93,203.89
111,-83.01632,39.81382,677.36,206.46
112,-83.01708,39.81382,674.31,205.53
113,-83.01784,39.81382,707.97,215.79
114,-83.01860,39.81382,708.50,215.95
115,-83.01936,39.81382,713.25,217.40
116,-83.02013,39.81382,714.76,217.86
117,-83.02089,39.81382,716.08,218.26
118,-83.02165,39.81382,716.83,218.49
119,-83.02241,39.81382,716.17,218.29
120,-83.02317,39.81382,715.03,217.94
121,-83.02393,39.81382,713.35,217.43
122,-83.02469,39.81382,713.06,217.34
123,-83.02545,39.81382,713.09,217.35
124,-83.02622,39.81382,727.62,221.78
125,-83.02698,39.81382,714.24,217.70
126,-83.02774,39.81382,714.47,217.77
127,-83.02850,39.81382,714.01,217.63
128,-83.02926,39.81382,715.12,217.97
129,-83.03002,39.81382,718.96,219.14
130,-83.03078,39.81382,716.27,218.32
131,-83.03154,39.81382,718.14,218.89
132,-83.03230,39.81382,720.57,219.63
133,-83.03307,39.81382,719.59,219.33
134,-83.03383,39.81382,718.24,218.92
135,-83.03459,39.81382,712.37,217.13
136,-83.03535,39.81382,721.26,219.84
137,-83.03611,39.81382,720.21,219.52
138,-83.03687,39.81382,722.44,220.20
139,-83.03763,39.81382,725.98,221.28
140,-83.03839,39.81382,728.77,222.13
141,-83.03916,39.81382,731.96,223.10
142,-83.03992,39.81382,736.09,224.36
143,-83.04068,39.81382,737.80,224.88
144,-83.04144,39.81382,744.98,227.07
145,-83.04220,39.81382,743.73,226.69
146,-83.04296,39.81382,748.88,228.26
147,-83.04372,39.81382,749.11,228.33
148,-83.04448,39.81382,753.54,229.68
149,-83.04525,39.81382,754.53,229.98
150,-83.04601,39.81382,758.14,231.08
151,-83.04677,39.81382,759.28,231.43
152,-83.04753,39.81382,762.11,232.29
153,-83.04829,39.81382,766.80,233.72
154,-83.04905,39.81382,768.50,234.24
155,-83.04981,39.81382,768.73,234.31
156,-83.05057,39.81382,775.75,236.45
157,-83.05133,39.81382,758.23,231.11
158,-83.05210,39.81382,757.48,230.88
159,-83.05286,39.81382,761.81,232.20
160,-83.05362,39.81382,773.46,235.75
161,-83.05438,39.81382,779.82,237.69
162,-83.05514,39.81382,780.41,237.87
163,-83.05590,39.81382,782.84,238.61
164,-83.05666,39.81382,781.99,238.35
165,-83.05742,39.81382,783.04,238.67
166,-83.05819,39.81382,785.73,239.49
167,-83.05895,39.81382,786.35,239.68
168,-83.05971,39.81382,788.06,240.20
169,-83.06047,39.81382,788.02,240.19
170,-83.06123,39.81382,-9999,-9999
171,-83.06199,39.81382,791.96,241.39
172,-83.06275,39.81382,794.75,242.24
173,-83.06351,39.81382,-9999,-9999
174,-83.06428,39.81382,797.11,242.96
175,-83.06504,39.81382,799.25,243.61
176,-83.06580,39.81382,800.62,244.03
177,-83.06656,39.81382,800.72,244.06
178,-83.06732,39.81382,800.85,244.10
179,-83.06808,39.81382,800.20,243.90
180,-83.06884,39.81382,801.12,244.18
181,-83.06960,39.81382,800.82,244.09
182,-83.07036,39.81382,803.74,244.98
183,-83.07113,39.81382,804.69,245.27
184,-83.07189,39.81382,804.79,245.30
185,-83.07265,39.81382,806.27,245.75
186,-83.07341,39.81382,807.81,246.22
187,-83.07417,39.81382,809.88,246.85
188,-83.07493,39.81382,811.32,247.29
189,-83.07569,39.81382,812.34,247.60
190,-83.07645,39.81382,813.42,247.93
191,-83.07722,39.81382,815.29,248.50
192,-83.07798,39.81382,816.47,248.86
193,-83.07874,39.81382,816.40,248.84
194,-83.07950,39.81382,817.29,249.11
195,-83.08026,39.81382,819.82,249.88
196,-83.08102,39.81382,820.83,250.19
197,-83.08178,39.81382,821.52,250.40
198,-83.08254,39.81382,822.21,250.61
199,-83.08331,39.81382,821.88,250.51
200,-83.08407,39.81382,823.29,250.94
201,-83.08407,39.81323,825.56,251.63
202,-83.08483,39.81323,826.90,252.04
203,-83.08559,39.81323,829.92,252.96
204,-83.08635,39.81323,830.61,253.17
205,-83.08711,39.81323,830.87,253.25
206,-83.08787,39.81323,832.48,253.74
207,-83.08863,39.81323,834.94,254.49
208,-83.08939,39.81323,835.63,254.70
209,-83.09016,39.81323,835.50,254.66
210,-83.09092,39.81323,834.88,254.47
211,-83.09168,39.81323,836.84,255.07
212,-83.09244,39.81323,837.99,255.42
213,-83.09320,39.81323,838.78,255.66
214,-83.09396,39.81323,839.37,255.84
215,-83.09472,39.81323,841.31,256.43
216,-83.09548,39.81323,840.29,256.12
217,-83.09625,39.81323,841.60,256.52
218,-83.09701,39.81323,842.98,256.94
219,-83.09777,39.81323,845.64,257.75
220,-83.09853,39.81323,845.80,257.80
221,-83.09929,39.81323,847.31,258.26
222,-83.10005,39.81323,851.18,259.44
223,-83.10081,39.81323,849.48,258.92
224,-83.10157,39.81323,850.13,259.12
225,-83.10234,39.81323,850.89,259.35
226,-83.10310,39.81323,-9999,-9999
227,-83.10386,39.81323,851.84,259.64
228,-83.10462,39.81323,852.92,259.97
229,-83.10538,39.81323,853.67,260.20
230,-83.10614,39.81323,853.61,260.18
231,-83.10690,39.81323,853.71,260.21
232,-83.10766,39.81323,854.76,260.53
233,-83.10842,39.81323,853.71,260.21
234,-83.10919,39.81323,853.22,260.06
235,-83.10995,39.81323,854.00,260.30
236,-83.11071,39.81323,854.59,260.48
237,-83.11147,39.81323,854.69,260.51
238,-83.11223,39.81323,855.31,260.70
239,-83.11299,39.81323,855.91,260.88
240,-83.11375,39.81323,857.05,261.23
241,-83.11451,39.81323,858.63,261.71
242,-83.11528,39.81323,859.88,262.09
243,-83.11604,39.81323,-9999,-9999
244,-83.11680,39.81323,860.33,262.23
245,-83.11756,39.81323,858.86,261.78
246,-83.11832,39.81323,861.52,262.59
247,-83.11908,39.81323,861.02,262.44
248,-83.11984,39.81323,863.12,263.08
249,-83.12060,39.81323,862.60,262.92
250,-83.12137,39.81323,862.86,263.00
251,-83.12213,39.81323,865.22,263.72
252,-83.12289,39.81323,865.29,263.74
253,-83.12365,39.81323,865.55,263.82
254,-83.12441,39.81323,863.98,263.34
255,-83.12517,39.81323,865.55,263.82
256,-83.12593,39.81323,865.65,263.85
257,-83.12669,39.81323,865.29,263.74
258,-83.12745,39.81323,865.45,263.79
259,-83.12822,39.81323,865.29,263.74
260,-83.12898,39.81323,865.42,263.78
261,-83.12974,39.81323,866.99,264.26
262,-83.13050,39.81323,867.32,264.36
263,-83.13126,39.81323,867.88,264.53
264,-83.13202,39.81323,865.94,263.94
265,-83.13278,39.81323,866.40,264.08
266,-83.13354,39.81323,865.09,263.68
267,-83.13431,39.81323,862.11,262.77
268,-83.13507,39.81323,-9999,-9999
269,-83.13583,39.81323,865.42,263.78
270,-83.13659,39.81323,866.01,263.96
271,-83.13735,39.81323,866.01,263.96
272,-83.13811,39.81323,866.63,264.15
273,-83.13887,39.81323,866.17,264.01
274,-83.13963,39.81323,866.04,263.97
275,-83.14040,39.81323,868.11,264.60
276,-83.14116,39.81323,867.98,264.56
277,-83.14192,39.81323,868.18,264.62
278,-83.14268,39.81323,866.86,264.22
279,-83.14344,39.81323,866.57,264.13
280,-83.14420,39.81323,865.39,263.77
281,-83.14496,39.81323,864.80,263.59
282,-83.14572,39.81323,865.78,263.89
283,-83.14648,39.81323,863.39,263.16
284,-83.14725,39.81323,865.55,263.82
285,-83.14801,39.81323,863.19,263.10
286,-83.14877,39.81323,861.09,262.46
287,-83.14953,39.81323,860.93,262.41
288,-83.15029,39.81323,855.48,260.75
289,-83.15105,39.81323,816.60,248.90
290,-83.15181,39.81323,786.09,239.60
291,-83.15257,39.81323,782.64,238.55
292,-83.15334,39.81323,781.82,238.30
293,-83.15410,39.81323,780.41,237.87
294,-83.15486,39.81323,780.74,237.97
295,-83.15562,39.81323,779.27,237.52
296,-83.15638,39.81323,773.56,235.78
297,-83.15714,39.81323,773.00,235.61
298,-83.15790,39.81323,781.27,238.13
299,-83.15866,39.81323,774.28,236.00
300,-83.15943,39.81323,778.94,237.42
301,-83.15943,39.81265,779.53,237.60
302,-83.16019,39.81265,776.77,236.76
303,-83.16095,39.81265,778.22,237.20
304,-83.16171,39.81265,779.36,237.55
305,-83.16247,39.81265,779.23,237.51
306,-83.16323,39.81265,779.86,237.70
307,-83.16399,39.81265,780.64,237.94
308,-83.16475,39.81265,781.04,238.06
309,-83.16551,39.81265,781.73,238.27
310,-83.16628,39.81265,782.51,238.51
311,-83.16704,39.81265,782.02,238.36
312,-83.16780,39.81265,782.35,238.46
313,-83.16856,39.81265,783.27,238.74
314,-83.16932,39.81265,779.76,237.67
315,-83.17008,39.81265,808.01,246.28
316,-83.17084,39.81265,808.17,246.33
317,-83.17160,39.81265,805.84,245.62
318,-83.17237,39.81265,804.53,245.22
319,-83.17313,39.81265,803.08,244.78
320,-83.17389,39.81265,813.65,248.00
321,-83.17465,39.81265,823.10,250.88
322,-83.17541,39.81265,841.40,256.46
323,-83.17617,39.81265,832.84,253.85
324,-83.17693,39.81265,828.48,252.52
325,-83.17769,39.81265,831.56,253.46
326,-83.17846,39.81265,850.16,259.13
327,-83.17922,39.81265,853.67,260.20
328,-83.17998,39.81265,859.51,261.98
329,-83.18074,39.81265,858.60,261.70
330,-83.18150,39.81265,867.78,264.50
331,-83.18226,39.81265,871.56,265.65
332,-83.18302,39.81265,878.28,267.70
333,-83.18378,39.81265,884.35,269.55
334,-83.18454,39.81265,883.73,269.36
335,-83.18531,39.81265,871.56,265.65
336,-83.18607,39.81265,867.03,264.27
337,-83.18683,39.81265,890.55,271.44
338,-83.18759,39.81265,881.46,268.67
339,-83.18835,39.81265,883.92,269.42
340,-83.18911,39.81265,898.95,274.00
341,-83.18987,39.81265,900.49,274.47
342,-83.19063,39.81265,900.03,274.33
343,-83.19140,39.81265,902.20,274.99
344,-83.19216,39.81265,908.37,276.87
345,-83.19292,39.81265,912.70,278.19
346,-83.19368,39.81265,912.20,278.04
347,-83.19444,39.81265,913.45,278.42
348,-83.19520,39.81265,915.62,279.08
349,-83.19596,39.81265,916.77,279.43
350,-83.19672,39.81265,919.82,280.36
351,-83.19749,39.81265,918.77,280.04
352,-83.19825,39.81265,908.33,276.86
353,-83.19901,39.81265,915.68,279.10
354,-83.19977,39.81265,901.57,274.80
355,-83.20053,39.81265,905.38,275.96
356,-83.20129,39.81265,917.75,279.73
357,-83.20205,39.81265,921.39,280.84
358,-83.20281,39.81265,919.03,280.12
359,-83.20357,39.81265,914.21,278.65
360,-83.20434,39.81265,921.06,280.74
361,-83.20510,39.81265,922.54,281.19
362,-83.20586,39.81265,923.43,281.46
363,-83.20662,39.81265,924.31,281.73
364,-83.20738,39.81265,926.54,282.41
365,-83.20814,39.81265,928.18,282.91
366,-83.20890,39.81265,927.95,282.84
367,-83.20966,39.81265,928.51,283.01
368,-83.21043,39.81265,929.23,283.23
369,-83.21119,39.81265,930.91,283.74
370,-83.21195,39.81265,929.33,283.26
371,-83.21271,39.81265,930.12,283.50
372,-83.21347,39.81265,931.00,283.77
373,-83.21423,39.81265,932.71,284.29
374,-83.21499,39.81265,933.10,284.41
375,-83.21575,39.81265,932.91,284.35
376,-83.21652,39.81265,933.53,284.54
377,-83.21728,39.81265,935.37,285.10
378,-83.21804,39.81265,936.42,285.42
379,-83.21880,39.81265,938.06,285.92
380,-83.21956,39.81265,938.29,285.99
381,-83.22032,39.81265,937.47,285.74
382,-83.22108,39.81265,936.38,285.41
383,-83.22184,39.81265,936.22,285.36
384,-83.22260,39.81265,937.63,285.79
385,-83.22337,39.81265,937.93,285.88
386,-83.22413,39.81265,940.58,286.69
387,-83.22489,39.81265,939.70,286.42
388,-83.22565,39.81265,940.81,286.76
389,-83.22641,39.81265,939.80,286.45
390,-83.22717,39.81265,939.96,286.50
391,-83.22793,39.81265,940.45,286.65
392,-83.22869,39.81265,940.49,286.66
393,-83.22946,39.81265,941.60,287.00
394,-83.23022,39.81265,939.80,286.45
395,-83.23098,39.81265,938.78,286.14
396,-83.23174,39.81265,939.40,286.33
397,-83.23250,39.81265,939.24,286.28
398,-83.23326,39.81265,938.75,286.13
399,-83.23402,39.81265,937.66,285.80
400,-83.23478,39.81265,937.17,285.65
