"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
168,-78.23674,39.85123,937.07,285.62
169,-78.23751,39.85123,965.72,294.35
170,-78.23827,39.85123,991.73,302.28
171,-78.23903,39.85123,968.86,295.31
172,-78.23979,39.85123,1019.06,310.61
173,-78.24055,39.85123,1023.49,311.96
174,-78.24131,39.85123,1026.12,312.76
175,-78.24207,39.85123,1034.35,315.27
176,-78.24283,39.85123,1059.55,322.95
177,-78.24360,39.85123,1061.45,323.53
178,-78.24436,39.85123,1056.36,321.98
179,-78.24512,39.85123,1045.01,318.52
180,-78.24588,39.85123,1022.38,311.62
181,-78.24664,39.85123,996.75,303.81
182,-78.24740,39.85123,1005.09,306.35
183,-78.24816,39.85123,1013.81,309.01
184,-78.24892,39.85123,1044.52,318.37
185,-78.24969,39.85123,1060.37,323.20
186,-78.25045,39.85123,1064.17,324.36
187,-78.25121,39.85123,1045.34,318.62
188,-78.25197,39.85123,1023.62,312.00
189,-78.25273,39.85123,992.09,302.39
190,-78.25349,39.85123,988.32,301.24
191,-78.25425,39.85123,1044.65,318.41
192,-78.25501,39.85123,1056.56,322.04
193,-78.25577,39.85123,1051.35,320.45
194,-78.25654,39.85123,1047.34,319.23
195,-78.25730,39.85123,1055.38,321.68
196,-78.25806,39.85123,1051.18,320.40
197,-78.25882,39.85123,1073.06,327.07
198,-78.25958,39.85123,1072.90,327.02
199,-78.26034,39.85123,1073.23,327.12
200,-78.26110,39.85123,1064.47,324.45
201,-78.26110,39.85065,1057.35,322.28
202,-78.26186,39.85065,1074.90,327.63
203,-78.26263,39.85065,1077.72,328.49
204,-78.26339,39.85065,1099.57,335.15
205,-78.26415,39.85065,1118.96,341.06
206,-78.26491,39.85065,1129.13,344.16
207,-78.26567,39.85065,1146.75,349.53
208,-78.26643,39.85065,1164.11,354.82
209,-78.26719,39.85065,1164.04,354.80
210,-78.26795,39.85065,1170.34,356.72
211,-78.26872,39.85065,1209.02,368.51
212,-78.26948,39.85065,1223.10,372.80
213,-78.27024,39.85065,1238.75,377.57
214,-78.27100,39.85065,1277.99,389.53
215,-78.27176,39.85065,1336.81,407.46
216,-78.27252,39.85065,1406.33,428.65
217,-78.27328,39.85065,1500.85,457.46
218,-78.27404,39.85065,1576.74,480.59
219,-78.27480,39.85065,1631.69,497.34
220,-78.27557,39.85065,1584.88,483.07
221,-78.27633,39.85065,1551.87,473.01
222,-78.27709,39.85065,1509.25,460.02
223,-78.27785,39.85065,1451.35,442.37
224,-78.27861,39.85065,1432.61,436.66
225,-78.27937,39.85065,1414.83,431.24
226,-78.28013,39.85065,1395.67,425.40
227,-78.28089,39.85065,1378.44,420.15
228,-78.28166,39.85065,1376.84,419.66
229,-78.28242,39.85065,1387.80,423.00
230,-78.28318,39.85065,1407.97,429.15
231,-78.28394,39.85065,1445.05,440.45
232,-78.28470,39.85065,1534.61,467.75
233,-78.28546,39.85065,1600.43,487.81
234,-78.28622,39.85065,1681.59,512.55
235,-78.28698,39.85065,1758.17,535.89
236,-78.28775,39.85065,1863.06,567.86
237,-78.28851,39.85065,1921.33,585.62
238,-78.28927,39.85065,1864.63,568.34
239,-78.29003,39.85065,1791.47,546.04
240,-78.29079,39.85065,1702.33,518.87
241,-78.29155,39.85065,1627.69,496.12
242,-78.29231,39.85065,1558.76,475.11
243,-78.29307,39.85065,1498.26,456.67
244,-78.29383,39.85065,1458.89,444.67
245,-78.29460,39.85065,1415.78,431.53
246,-78.29536,39.85065,1371.85,418.14
247,-78.29612,39.85065,1341.67,408.94
248,-78.29688,39.85065,1297.77,395.56
249,-78.29764,39.85065,1324.64,403.75
250,-78.29840,39.85065,1321.72,402.86
251,-78.29916,39.85065,1296.00,395.02
252,-78.29992,39.85065,1261.02,384.36
253,-78.30069,39.85065,1265.85,385.83
254,-78.30145,39.85065,1228.35,374.40
255,-78.30221,39.85065,1187.53,361.96
256,-78.30297,39.85065,1212.07,369.44
257,-78.30373,39.85065,1230.94,375.19
258,-78.30449,39.85065,1202.56,366.54
259,-78.30525,39.85065,1174.15,357.88
260,-78.30601,39.85065,1211.65,369.31
261,-78.30678,39.85065,1225.20,373.44
262,-78.30754,39.85065,1212.83,369.67
263,-78.30830,39.85065,1199.67,365.66
264,-78.30906,39.85065,1181.92,360.25
265,-78.30982,39.85065,1149.61,350.40
266,-78.31058,39.85065,1124.11,342.63
267,-78.31134,39.85065,1066.99,325.22
268,-78.31210,39.85065,1064.30,324.40
269,-78.31286,39.85065,1127.33,343.61
270,-78.31363,39.85065,1197.70,365.06
271,-78.31439,39.85065,1196.36,364.65
272,-78.31515,39.85065,1177.03,358.76
273,-78.31591,39.85065,1200.79,366.00
274,-78.31667,39.85065,1183.79,360.82
275,-78.31743,39.85065,1136.71,346.47
276,-78.31819,39.85065,1201.08,366.09
277,-78.31895,39.85065,1229.76,374.83
278,-78.31972,39.85065,1245.37,379.59
279,-78.32048,39.85065,1225.33,373.48
280,-78.32124,39.85065,1270.87,387.36
281,-78.32200,39.85065,1317.03,401.43
282,-78.32276,39.85065,1361.84,415.09
283,-78.32352,39.85065,1406.07,428.57
284,-78.32428,39.85065,1468.44,447.58
285,-78.32504,39.85065,1502.59,457.99
286,-78.32581,39.85065,1476.08,449.91
287,-78.32657,39.85065,1411.88,430.34
288,-78.32733,39.85065,1343.54,409.51
289,-78.32809,39.85065,1288.98,392.88
290,-78.32885,39.85065,1242.72,378.78
291,-78.32961,39.85065,1202.82,366.62
292,-78.33037,39.85065,1153.58,351.61
293,-78.33113,39.85065,1128.87,344.08
294,-78.33189,39.85065,1132.84,345.29
295,-78.33266,39.85065,1173.75,357.76
296,-78.33342,39.85065,1177.99,359.05
297,-78.33418,39.85065,1156.96,352.64
298,-78.33494,39.85065,1121.13,341.72
299,-78.33570,39.85065,1094.59,333.63
300,-78.33646,39.85065,1012.53,308.62
301,-78.33646,39.85006,1032.15,314.60
302,-78.33722,39.85006,966.21,294.50
303,-78.33798,39.85006,958.30,292.09
304,-78.33875,39.85006,956.53,291.55
305,-78.33951,39.85006,969.75,295.58
306,-78.34027,39.85006,980.84,298.96
307,-78.34103,39.85006,981.36,299.12
308,-78.34179,39.85006,1026.97,313.02
309,-78.34255,39.85006,1057.38,322.29
310,-78.34331,39.85006,1069.78,326.07
311,-78.34407,39.85006,1076.64,328.16
312,-78.34484,39.85006,1078.25,328.65
313,-78.34560,39.85006,1076.94,328.25
314,-78.34636,39.85006,1085.17,330.76
315,-78.34712,39.85006,1106.27,337.19
316,-78.34788,39.85006,1095.54,333.92
317,-78.34864,39.85006,1107.45,337.55
318,-78.34940,39.85006,1097.64,334.56
319,-78.35016,39.85006,1098.06,334.69
320,-78.35092,39.85006,1094.23,333.52
321,-78.35169,39.85006,1053.35,321.06
322,-78.35245,39.85006,1117.09,340.49
323,-78.35321,39.85006,1104.49,336.65
324,-78.35397,39.85006,1075.00,327.66
325,-78.35473,39.85006,1147.05,349.62
326,-78.35549,39.85006,1155.31,352.14
327,-78.35625,39.85006,1120.54,341.54
328,-78.35701,39.85006,1134.74,345.87
329,-78.35778,39.85006,1114.60,339.73
330,-78.35854,39.85006,1138.19,346.92
331,-78.35930,39.85006,1148.69,350.12
332,-78.36006,39.85006,1184.28,360.97
333,-78.36082,39.85006,1200.39,365.88
334,-78.36158,39.85006,1163.48,354.63
335,-78.36234,39.85006,1083.56,330.27
336,-78.36310,39.85006,1125.69,343.11
337,-78.36387,39.85006,1163.52,354.64
338,-78.36463,39.85006,1183.14,360.62
339,-78.36539,39.85006,1182.55,360.44
340,-78.36615,39.85006,1181.76,360.20
341,-78.36691,39.85006,1200.59,365.94
342,-78.36767,39.85006,1225.56,373.55
343,-78.36843,39.85006,1282.38,390.87
344,-78.36919,39.85006,1326.12,404.20
345,-78.36995,39.85006,1367.29,416.75
346,-78.37072,39.85006,1395.60,425.38
347,-78.37148,39.85006,1441.93,439.50
348,-78.37224,39.85006,1493.93,455.35
349,-78.37300,39.85006,1464.44,446.36
350,-78.37376,39.85006,1408.92,429.44
351,-78.37452,39.85006,1353.18,412.45
352,-78.37528,39.85006,1285.99,391.97
353,-78.37604,39.85006,1214.34,370.13
354,-78.37681,39.85006,1218.27,371.33
355,-78.37757,39.85006,1255.84,382.78
356,-78.37833,39.85006,1284.81,391.61
357,-78.37909,39.85006,1257.84,383.39
358,-78.37985,39.85006,1283.92,391.34
359,-78.38061,39.85006,1320.96,402.63
360,-78.38137,39.85006,1333.50,406.45
361,-78.38213,39.85006,1379.79,420.56
362,-78.38290,39.85006,1445.08,440.46
363,-78.38366,39.85006,1520.47,463.44
364,-78.38442,39.85006,1537.47,468.62
365,-78.38518,39.85006,1522.70,464.12
366,-78.38594,39.85006,1502.69,458.02
367,-78.38670,39.85006,1519.06,463.01
368,-78.38746,39.85006,1526.87,465.39
369,-78.38822,39.85006,1521.03,463.61
370,-78.38898,39.85006,1514.14,461.51
371,-78.38975,39.85006,1514.90,461.74
372,-78.39051,39.85006,1510.63,460.44
373,-78.39127,39.85006,1506.69,459.24
374,-78.39203,39.85006,1530.54,466.51
375,-78.39279,39.85006,1563.68,476.61
376,-78.39355,39.85006,1575.13,480.10
377,-78.39431,39.85006,1574.80,480.00
378,-78.39507,39.85006,1569.59,478.41
379,-78.39584,39.85006,1560.07,475.51
380,-78.39660,39.85006,1550.36,472.55
381,-78.39736,39.85006,1545.31,471.01
382,-78.39812,39.85006,1546.98,471.52
383,-78.39888,39.85006,1543.80,470.55
384,-78.39964,39.85006,1535.96,468.16
385,-78.40040,39.85006,1514.73,461.69
386,-78.40116,39.85006,1497.44,456.42
387,-78.40193,39.85006,1499.15,456.94
388,-78.40269,39.85006,1494.23,455.44
389,-78.40345,39.85006,1480.87,451.37
390,-78.40421,39.85006,1489.86,454.11
391,-78.40497,39.85006,1498.69,456.80
392,-78.40573,39.85006,1510.37,460.36
393,-78.40649,39.85006,1516.63,462.27
394,-78.40725,39.85006,1510.33,460.35
395,-78.40801,39.85006,1505.25,458.80
396,-78.40878,39.85006,1511.75,460.78
397,-78.40954,39.85006,1522.77,464.14
398,-78.41030,39.85006,1492.88,455.03
399,-78.41106,39.85006,1501.64,457.70
400,-78.41182,39.85006,1527.69,465.64
