"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
53,-80.26001,39.83545,1054.82,321.51
54,-80.26078,39.83545,1140.72,347.69
55,-80.26154,39.83545,1199.84,365.71
56,-80.26230,39.83545,1234.09,376.15
57,-80.26306,39.83545,1254.95,382.51
58,-80.26382,39.83545,1250.26,381.08
59,-80.26458,39.83545,1221.82,372.41
60,-80.26534,39.83545,1204.95,367.27
61,-80.26610,39.83545,1176.48,358.59
62,-80.26687,39.83545,1123.46,342.43
63,-80.26763,39.83545,1093.27,333.23
64,-80.26839,39.83545,1095.11,333.79
65,-80.26915,39.83545,1133.14,345.38
66,-80.26991,39.83545,1155.51,352.20
67,-80.27067,39.83545,1165.81,355.34
68,-80.27143,39.83545,1140.85,347.73
69,-80.27219,39.83545,1182.28,360.36
70,-80.27295,39.83545,1236.02,376.74
71,-80.27372,39.83545,1252.76,381.84
72,-80.27448,39.83545,1225.46,373.52
73,-80.27524,39.83545,1235.86,376.69
74,-80.27600,39.83545,1299.28,396.02
75,-80.27676,39.83545,1367.78,416.90
76,-80.27752,39.83545,1400.75,426.95
77,-80.27828,39.83545,1423.26,433.81
78,-80.27904,39.83545,1475.43,449.71
79,-80.27981,39.83545,1420.34,432.92
80,-80.28057,39.83545,1372.87,418.45
81,-80.28133,39.83545,1339.67,408.33
82,-80.28209,39.83545,1351.15,411.83
83,-80.28285,39.83545,1395.70,425.41
84,-80.28361,39.83545,1451.08,442.29
85,-80.28437,39.83545,1427.66,435.15
86,-80.28513,39.83545,1360.63,414.72
87,-80.28590,39.83545,1285.83,391.92
88,-80.28666,39.83545,1222.57,372.64
89,-80.28742,39.83545,1154.82,351.99
90,-80.28818,39.83545,1168.04,356.02
91,-80.28894,39.83545,1165.42,355.22
92,-80.28970,39.83545,1139.21,347.23
93,-80.29046,39.83545,1103.31,336.29
94,-80.29122,39.83545,1054.00,321.26
95,-80.29198,39.83545,1036.35,315.88
96,-80.29275,39.83545,1078.54,328.74
97,-80.29351,39.83545,1126.94,343.49
98,-80.29427,39.83545,1153.15,351.48
99,-80.29503,39.83545,1113.45,339.38
100,-80.29579,39.83545,1099.67,335.18
101,-80.29579,39.83486,1144.88,348.96
102,-80.29655,39.83486,1214.07,370.05
103,-80.29731,39.83486,1265.09,385.60
104,-80.29807,39.83486,1336.58,407.39
105,-80.29884,39.83486,1384.51,422.00
106,-80.29960,39.83486,1388.75,423.29
107,-80.30036,39.83486,1380.64,420.82
108,-80.30112,39.83486,1385.93,422.43
109,-80.30188,39.83486,1361.45,414.97
110,-80.30264,39.83486,1316.34,401.22
111,-80.30340,39.83486,1268.90,386.76
112,-80.30416,39.83486,-9999,-9999
113,-80.30493,39.83486,1191.11,363.05
114,-80.30569,39.83486,1265.03,385.58
115,-80.30645,39.83486,1325.43,403.99
116,-80.30721,39.83486,1386.09,422.48
117,-80.30797,39.83486,1353.67,412.60
118,-80.30873,39.83486,1454.92,443.46
119,-80.30949,39.83486,1453.67,443.08
120,-80.31025,39.83486,1427.00,434.95
121,-80.31101,39.83486,1400.20,426.78
122,-80.31178,39.83486,1388.78,423.30
123,-80.31254,39.83486,1320.64,402.53
124,-80.31330,39.83486,1261.88,384.62
125,-80.31406,39.83486,1189.60,362.59
126,-80.31482,39.83486,1126.08,343.23
127,-80.31558,39.83486,1086.81,331.26
128,-80.31634,39.83486,1088.39,331.74
129,-80.31710,39.83486,1183.40,360.70
130,-80.31787,39.83486,1225.92,373.66
131,-80.31863,39.83486,1249.54,380.86
132,-80.31939,39.83486,1279.17,389.89
133,-80.32015,39.83486,1343.90,409.62
134,-80.32091,39.83486,1395.73,425.42
135,-80.32167,39.83486,1379.30,420.41
136,-80.32243,39.83486,1360.43,414.66
137,-80.32319,39.83486,1369.26,417.35
138,-80.32396,39.83486,1366.83,416.61
139,-80.32472,39.83486,1305.25,397.84
140,-80.32548,39.83486,1238.25,377.42
141,-80.32624,39.83486,1178.90,359.33
142,-80.32700,39.83486,1123.98,342.59
143,-80.32776,39.83486,1093.11,333.18
144,-80.32852,39.83486,1058.14,322.52
145,-80.32928,39.83486,1045.14,318.56
146,-80.33004,39.83486,1051.64,320.54
147,-80.33081,39.83486,1066.31,325.01
148,-80.33157,39.83486,1114.76,339.78
149,-80.33233,39.83486,1172.05,357.24
150,-80.33309,39.83486,1242.68,378.77
151,-80.33385,39.83486,1320.90,402.61
152,-80.33461,39.83486,1349.21,411.24
153,-80.33537,39.83486,1316.80,401.36
154,-80.33613,39.83486,1262.86,384.92
155,-80.33690,39.83486,1194.36,364.04
156,-80.33766,39.83486,1134.15,345.69
157,-80.33842,39.83486,1136.81,346.50
158,-80.33918,39.83486,1188.85,362.36
159,-80.33994,39.83486,1183.92,360.86
160,-80.34070,39.83486,1165.03,355.10
161,-80.34146,39.83486,1139.60,347.35
162,-80.34222,39.83486,1127.62,343.70
163,-80.34299,39.83486,1173.39,357.65
164,-80.34375,39.83486,1247.15,380.13
165,-80.34451,39.83486,1282.32,390.85
166,-80.34527,39.83486,1297.11,395.36
167,-80.34603,39.83486,1290.81,393.44
168,-80.34679,39.83486,1283.46,391.20
169,-80.34755,39.83486,1275.07,388.64
170,-80.34831,39.83486,1256.20,382.89
171,-80.34907,39.83486,1225.62,373.57
172,-80.34984,39.83486,1256.10,382.86
173,-80.35060,39.83486,1297.44,395.46
174,-80.35136,39.83486,1357.45,413.75
175,-80.35212,39.83486,1436.52,437.85
176,-80.35288,39.83486,1431.96,436.46
177,-80.35364,39.83486,1367.03,416.67
178,-80.35440,39.83486,1304.56,397.63
179,-80.35516,39.83486,1254.43,382.35
180,-80.35593,39.83486,1209.91,368.78
181,-80.35669,39.83486,1278.02,389.54
182,-80.35745,39.83486,1349.28,411.26
183,-80.35821,39.83486,1429.53,435.72
184,-80.35897,39.83486,1442.55,439.69
185,-80.35973,39.83486,1391.83,424.23
186,-80.36049,39.83486,1327.10,404.50
187,-80.36125,39.83486,1308.30,398.77
188,-80.36202,39.83486,1377.43,419.84
189,-80.36278,39.83486,1394.13,424.93
190,-80.36354,39.83486,1352.33,412.19
191,-80.36430,39.83486,1306.96,398.36
192,-80.36506,39.83486,1356.30,413.40
193,-80.36582,39.83486,1426.77,434.88
194,-80.36658,39.83486,1500.36,457.31
195,-80.36734,39.83486,1461.19,445.37
196,-80.36810,39.83486,1399.54,426.58
197,-80.36887,39.83486,1351.54,411.95
198,-80.36963,39.83486,1340.62,408.62
199,-80.37039,39.83486,1337.93,407.80
200,-80.37115,39.83486,1319.88,402.30
201,-80.37115,39.83428,1261.19,384.41
202,-80.37191,39.83428,1236.88,377.00
203,-80.37267,39.83428,1301.48,396.69
204,-80.37343,39.83428,1369.85,417.53
205,-80.37419,39.83428,1359.94,414.51
206,-80.37496,39.83428,1325.98,404.16
207,-80.37572,39.83428,1386.98,422.75
208,-80.37648,39.83428,1469.65,447.95
209,-80.37724,39.83428,1436.68,437.90
210,-80.37800,39.83428,1368.83,417.22
211,-80.37876,39.83428,1307.61,398.56
212,-80.37952,39.83428,1242.65,378.76
213,-80.38028,39.83428,1186.45,361.63
214,-80.38105,39.83428,1148.98,350.21
215,-80.38181,39.83428,1102.92,336.17
216,-80.38257,39.83428,1088.48,331.77
217,-80.38333,39.83428,1123.92,342.57
218,-80.38409,39.83428,1218.34,371.35
219,-80.38485,39.83428,1282.05,390.77
220,-80.38561,39.83428,1369.16,417.32
221,-80.38637,39.83428,1374.51,418.95
222,-80.38713,39.83428,1352.40,412.21
223,-80.38790,39.83428,1353.12,412.43
224,-80.38866,39.83428,1359.06,414.24
225,-80.38942,39.83428,1328.28,404.86
226,-80.39018,39.83428,1337.14,407.56
227,-80.39094,39.83428,1377.36,419.82
228,-80.39170,39.83428,1371.13,417.92
229,-80.39246,39.83428,1410.99,430.07
230,-80.39322,39.83428,1433.17,436.83
231,-80.39399,39.83428,1427.10,434.98
232,-80.39475,39.83428,1398.95,426.40
233,-80.39551,39.83428,1353.02,412.40
234,-80.39627,39.83428,1308.17,398.73
235,-80.39703,39.83428,1276.64,389.12
236,-80.39779,39.83428,1259.48,383.89
237,-80.39855,39.83428,1269.16,386.84
238,-80.39931,39.83428,1266.86,386.14
239,-80.40008,39.83428,1275.95,388.91
240,-80.40084,39.83428,1347.74,410.79
241,-80.40160,39.83428,1413.94,430.97
242,-80.40236,39.83428,1472.97,448.96
243,-80.40312,39.83428,1514.17,461.52
244,-80.40388,39.83428,1517.78,462.62
245,-80.40464,39.83428,1486.94,453.22
246,-80.40540,39.83428,1457.45,444.23
247,-80.40616,39.83428,1401.54,427.19
248,-80.40693,39.83428,1339.17,408.18
249,-80.40769,39.83428,1280.54,390.31
250,-80.40845,39.83428,1200.59,365.94
251,-80.40921,39.83428,1189.14,362.45
252,-80.40997,39.83428,1273.69,388.22
253,-80.41073,39.83428,1284.25,391.44
254,-80.41149,39.83428,1296.88,395.29
255,-80.41225,39.83428,1291.60,393.68
256,-80.41302,39.83428,1285.76,391.90
257,-80.41378,39.83428,1305.64,397.96
258,-80.41454,39.83428,1369.46,417.41
259,-80.41530,39.83428,1436.06,437.71
260,-80.41606,39.83428,1505.77,458.96
261,-80.41682,39.83428,1494.72,455.59
262,-80.41758,39.83428,1436.06,437.71
263,-80.41834,39.83428,1376.15,419.45
264,-80.41911,39.83428,1348.88,411.14
265,-80.41987,39.83428,1385.40,422.27
266,-80.42063,39.83428,1382.25,421.31
267,-80.42139,39.83428,-9999,-9999
268,-80.42215,39.83428,1269.85,387.05
269,-80.42291,39.83428,1275.49,388.77
270,-80.42367,39.83428,1317.88,401.69
271,-80.42443,39.83428,1357.51,413.77
272,-80.42519,39.83428,1358.04,413.93
273,-80.42596,39.83428,1316.01,401.12
274,-80.42672,39.83428,1247.08,380.11
275,-80.42748,39.83428,1223.10,372.80
276,-80.42824,39.83428,1163.19,354.54
277,-80.42900,39.83428,1197.74,365.07
278,-80.42976,39.83428,1282.81,391.00
279,-80.43052,39.83428,1312.27,399.98
280,-80.43128,39.83428,1276.54,389.09
281,-80.43205,39.83428,1248.10,380.42
282,-80.43281,39.83428,1208.86,368.46
283,-80.43357,39.83428,1260.66,384.25
284,-80.43433,39.83428,1325.75,404.09
285,-80.43509,39.83428,1412.11,430.41
286,-80.43585,39.83428,1448.43,441.48
287,-80.43661,39.83428,1433.92,437.06
288,-80.43737,39.83428,1403.94,427.92
289,-80.43814,39.83428,1355.87,413.27
290,-80.43890,39.83428,1345.18,410.01
291,-80.43966,39.83428,1362.04,415.15
292,-80.44042,39.83428,1380.38,420.74
293,-80.44118,39.83428,1308.66,398.88
294,-80.44194,39.83428,1237.60,377.22
295,-80.44270,39.83428,1274.28,388.40
296,-80.44346,39.83428,1348.82,411.12
297,-80.44422,39.83428,1382.38,421.35
298,-80.44499,39.83428,1389.67,423.57
299,-80.44575,39.83428,1389.37,423.48
300,-80.44651,39.83428,1358.73,414.14
301,-80.44651,39.83369,1295.87,394.98
302,-80.44727,39.83369,1255.81,382.77
303,-80.44803,39.83369,1177.07,358.77
304,-80.44879,39.83369,1084.55,330.57
305,-80.44955,39.83369,1037.76,316.31
306,-80.45031,39.83369,1053.35,321.06
307,-80.45108,39.83369,1158.37,353.07
308,-80.45184,39.83369,1183.96,360.87
309,-80.45260,39.83369,1169.00,356.31
310,-80.45336,39.83369,1184.55,361.05
311,-80.45412,39.83369,1285.14,391.71
312,-80.45488,39.83369,1351.05,411.80
313,-80.45564,39.83369,1373.00,418.49
314,-80.45640,39.83369,1376.35,419.51
315,-80.45717,39.83369,1357.64,413.81
316,-80.45793,39.83369,1355.81,413.25
317,-80.45869,39.83369,1423.10,433.76
318,-80.45945,39.83369,1458.40,444.52
319,-80.46021,39.83369,1434.91,437.36
320,-80.46097,39.83369,1429.86,435.82
321,-80.46173,39.83369,1455.22,443.55
322,-80.46249,39.83369,1505.94,459.01
323,-80.46325,39.83369,1474.31,449.37
324,-80.46402,39.83369,1424.70,434.25
325,-80.46478,39.83369,1375.56,419.27
326,-80.46554,39.83369,1315.12,400.85
327,-80.46630,39.83369,1239.14,377.69
328,-80.46706,39.83369,1181.50,360.12
329,-80.46782,39.83369,1182.78,360.51
330,-80.46858,39.83369,1160.66,353.77
331,-80.46934,39.83369,1120.90,341.65
332,-80.47011,39.83369,1205.87,367.55
333,-80.47087,39.83369,1282.55,390.92
334,-80.47163,39.83369,1348.82,411.12
335,-80.47239,39.83369,1375.72,419.32
336,-80.47315,39.83369,1360.89,414.80
337,-80.47391,39.83369,1381.27,421.01
338,-80.47467,39.83369,1417.03,431.91
339,-80.47543,39.83369,1444.39,440.25
340,-80.47620,39.83369,1445.41,440.56
341,-80.47696,39.83369,1359.55,414.39
342,-80.47772,39.83369,1288.32,392.68
343,-80.47848,39.83369,1222.77,372.70
344,-80.47924,39.83369,1152.33,351.23
345,-80.48000,39.83369,1127.46,343.65
346,-80.48076,39.83369,1088.58,331.80
347,-80.48152,39.83369,1083.86,330.36
348,-80.48228,39.83369,1059.28,322.87
349,-80.48305,39.83369,1069.65,326.03
350,-80.48381,39.83369,1144.75,348.92
351,-80.48457,39.83369,1195.24,364.31
352,-80.48533,39.83369,1225.92,373.66
353,-80.48609,39.83369,1213.65,369.92
354,-80.48685,39.83369,1178.74,359.28
355,-80.48761,39.83369,1145.90,349.27
356,-80.48837,39.83369,1166.37,355.51
357,-80.48914,39.83369,1184.32,360.98
358,-80.48990,39.83369,1188.02,362.11
359,-80.49066,39.83369,1173.13,357.57
360,-80.49142,39.83369,1167.19,355.76
361,-80.49218,39.83369,1241.54,378.42
362,-80.49294,39.83369,1255.15,382.57
363,-80.49370,39.83369,1230.32,375.00
364,-80.49446,39.83369,1198.39,365.27
365,-80.49523,39.83369,1261.32,384.45
366,-80.49599,39.83369,1280.58,390.32
367,-80.49675,39.83369,1273.72,388.23
368,-80.49751,39.83369,1244.65,379.37
369,-80.49827,39.83369,1188.39,362.22
370,-80.49903,39.83369,1177.00,358.75
371,-80.49979,39.83369,1189.47,362.55
372,-80.50055,39.83369,1221.29,372.25
373,-80.50131,39.83369,1244.82,379.42
374,-80.50208,39.83369,1248.65,380.59
375,-80.50284,39.83369,1241.44,378.39
376,-80.50360,39.83369,1264.21,385.33
377,-80.50436,39.83369,1292.78,394.04
378,-80.50512,39.83369,1316.70,401.33
379,-80.50588,39.83369,1333.83,406.55
380,-80.50664,39.83369,1360.60,414.71
381,-80.50740,39.83369,1394.78,425.13
382,-80.50817,39.83369,1450.13,442.00
383,-80.50893,39.83369,1517.59,462.56
384,-80.50969,39.83369,1556.20,474.33
385,-80.51045,39.83369,1556.59,474.45
386,-80.51121,39.83369,1559.45,475.32
387,-80.51197,39.83369,1550.95,472.73
388,-80.51273,39.83369,1508.56,459.81
389,-80.51349,39.83369,1475.07,449.60
390,-80.51426,39.83369,1439.86,438.87
391,-80.51502,39.83369,1440.32,439.01
392,-80.51578,39.83369,1418.44,432.34
393,-80.51654,39.83369,1355.12,413.04
394,-80.51730,39.83369,1287.66,392.48
395,-80.51806,39.83369,1228.12,374.33
396,-80.51882,39.83369,1194.23,364.00
397,-80.51958,39.83369,1202.72,366.59
398,-80.52034,39.83369,1225.69,373.59
399,-80.52111,39.83369,1271.59,387.58
400,-80.52187,39.83369,1344.46,409.79
