"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
75,-83.59255,39.80973,1137.01,346.56
76,-83.59331,39.80973,1139.67,347.37
77,-83.59407,39.80973,1140.78,347.71
78,-83.59483,39.80973,1139.76,347.40
79,-83.59559,39.80973,1139.27,347.25
80,-83.59635,39.80973,1143.31,348.48
81,-83.59712,39.80973,1141.60,347.96
82,-83.59788,39.80973,1142.68,348.29
83,-83.59864,39.80973,1139.86,347.43
84,-83.59940,39.80973,1135.20,346.01
85,-83.60016,39.80973,1133.17,345.39
86,-83.60092,39.80973,1130.94,344.71
87,-83.60168,39.80973,1131.56,344.90
88,-83.60244,39.80973,1131.92,345.01
89,-83.60320,39.80973,1131.86,344.99
90,-83.60397,39.80973,1131.92,345.01
91,-83.60473,39.80973,1132.84,345.29
92,-83.60549,39.80973,1133.01,345.34
93,-83.60625,39.80973,1133.20,345.40
94,-83.60701,39.80973,1133.14,345.38
95,-83.60777,39.80973,1134.51,345.80
96,-83.60853,39.80973,1138.42,346.99
97,-83.60929,39.80973,1133.23,345.41
98,-83.61006,39.80973,1128.74,344.04
99,-83.61082,39.80973,1126.28,343.29
100,-83.61158,39.80973,1125.69,343.11
101,-83.61158,39.80914,1126.48,343.35
102,-83.61234,39.80914,1126.48,343.35
103,-83.61310,39.80914,1127.79,343.75
104,-83.61386,39.80914,1125.03,342.91
105,-83.61462,39.80914,1122.21,342.05
106,-83.61538,39.80914,1123.98,342.59
107,-83.61615,39.80914,1123.49,342.44
108,-83.61691,39.80914,1129.92,344.40
109,-83.61767,39.80914,1126.77,343.44
110,-83.61843,39.80914,1121.19,341.74
111,-83.61919,39.80914,1118.08,340.79
112,-83.61995,39.80914,1116.44,340.29
113,-83.62071,39.80914,1118.41,340.89
114,-83.62147,39.80914,1119.09,341.10
115,-83.62223,39.80914,1111.98,338.93
116,-83.62300,39.80914,1111.06,338.65
117,-83.62376,39.80914,1110.27,338.41
118,-83.62452,39.80914,1108.89,337.99
119,-83.62528,39.80914,1107.97,337.71
120,-83.62604,39.80914,1106.69,337.32
121,-83.62680,39.80914,1106.53,337.27
122,-83.62756,39.80914,1106.00,337.11
123,-83.62832,39.80914,1103.54,336.36
124,-83.62909,39.80914,1103.05,336.21
125,-83.62985,39.80914,1102.49,336.04
126,-83.63061,39.80914,1107.19,337.47
127,-83.63137,39.80914,1103.97,336.49
128,-83.63213,39.80914,1105.45,336.94
129,-83.63289,39.80914,1103.22,336.26
130,-83.63365,39.80914,1105.58,336.98
131,-83.63441,39.80914,1101.71,335.80
132,-83.63518,39.80914,1099.18,335.03
133,-83.63594,39.80914,1102.66,336.09
134,-83.63670,39.80914,1106.14,337.15
135,-83.63746,39.80914,1105.09,336.83
136,-83.63822,39.80914,1100.20,335.34
137,-83.63898,39.80914,1096.78,334.30
138,-83.63974,39.80914,1096.39,334.18
139,-83.64050,39.80914,1099.44,335.11
140,-83.64126,39.80914,1100.82,335.53
141,-83.64203,39.80914,1099.15,335.02
142,-83.64279,39.80914,1099.21,335.04
143,-83.64355,39.80914,1099.28,335.06
144,-83.64431,39.80914,1100.66,335.48
145,-83.64507,39.80914,1100.13,335.32
146,-83.64583,39.80914,1101.67,335.79
147,-83.64659,39.80914,1101.71,335.80
148,-83.64735,39.80914,1104.89,336.77
149,-83.64812,39.80914,1099.15,335.02
150,-83.64888,39.80914,1099.08,335.00
151,-83.64964,39.80914,1096.78,334.30
152,-83.65040,39.80914,1095.60,333.94
153,-83.65116,39.80914,1096.19,334.12
154,-83.65192,39.80914,1094.72,333.67
155,-83.65268,39.80914,1094.13,333.49
156,-83.65344,39.80914,1091.93,332.82
157,-83.65421,39.80914,1091.24,332.61
158,-83.65497,39.80914,1085.33,330.81
159,-83.65573,39.80914,1086.65,331.21
160,-83.65649,39.80914,1084.19,330.46
161,-83.65725,39.80914,1084.94,330.69
162,-83.65801,39.80914,1089.24,332.00
163,-83.65877,39.80914,1084.78,330.64
164,-83.65953,39.80914,1088.85,331.88
165,-83.66029,39.80914,1085.73,330.93
166,-83.66106,39.80914,1087.40,331.44
167,-83.66182,39.80914,1085.89,330.98
168,-83.66258,39.80914,1084.94,330.69
169,-83.66334,39.80914,1084.91,330.68
170,-83.66410,39.80914,1084.94,330.69
171,-83.66486,39.80914,1085.40,330.83
172,-83.66562,39.80914,1086.25,331.09
173,-83.66638,39.80914,1088.32,331.72
174,-83.66715,39.80914,1091.01,332.54
175,-83.66791,39.80914,1087.89,331.59
176,-83.66867,39.80914,1085.56,330.88
177,-83.66943,39.80914,1084.68,330.61
178,-83.67019,39.80914,1083.86,330.36
179,-83.67095,39.80914,1085.27,330.79
180,-83.67171,39.80914,1083.63,330.29
181,-83.67247,39.80914,1083.20,330.16
182,-83.67324,39.80914,1082.48,329.94
183,-83.67400,39.80914,1082.84,330.05
184,-83.67476,39.80914,1083.96,330.39
185,-83.67552,39.80914,1084.42,330.53
186,-83.67628,39.80914,1084.97,330.70
187,-83.67704,39.80914,1083.76,330.33
188,-83.67780,39.80914,1084.12,330.44
189,-83.67856,39.80914,1085.50,330.86
190,-83.67932,39.80914,1084.48,330.55
191,-83.68009,39.80914,1084.58,330.58
192,-83.68085,39.80914,1089.27,332.01
193,-83.68161,39.80914,1091.21,332.60
194,-83.68237,39.80914,1089.83,332.18
195,-83.68313,39.80914,1086.94,331.30
196,-83.68389,39.80914,1086.09,331.04
197,-83.68465,39.80914,1089.44,332.06
198,-83.68541,39.80914,1091.96,332.83
199,-83.68618,39.80914,1094.62,333.64
200,-83.68694,39.80914,1096.39,334.18
201,-83.68694,39.80856,1098.23,334.74
202,-83.68770,39.80856,1101.21,335.65
203,-83.68846,39.80856,1103.74,336.42
204,-83.68922,39.80856,1101.57,335.76
205,-83.68998,39.80856,1101.90,335.86
206,-83.69074,39.80856,1099.34,335.08
207,-83.69150,39.80856,1096.88,334.33
208,-83.69227,39.80856,1097.08,334.39
209,-83.69303,39.80856,1098.62,334.86
210,-83.69379,39.80856,1098.06,334.69
211,-83.69455,39.80856,1093.96,333.44
212,-83.69531,39.80856,1092.88,333.11
213,-83.69607,39.80856,1090.58,332.41
214,-83.69683,39.80856,1091.27,332.62
215,-83.69759,39.80856,1090.32,332.33
216,-83.69835,39.80856,1089.96,332.22
217,-83.69912,39.80856,1090.06,332.25
218,-83.69988,39.80856,1090.78,332.47
219,-83.70064,39.80856,1092.09,332.87
220,-83.70140,39.80856,1089.47,332.07
221,-83.70216,39.80856,1086.06,331.03
222,-83.70292,39.80856,1081.07,329.51
223,-83.70368,39.80856,1076.44,328.10
224,-83.70444,39.80856,1076.61,328.15
225,-83.70521,39.80856,1079.17,328.93
226,-83.70597,39.80856,1078.22,328.64
227,-83.70673,39.80856,1077.17,328.32
228,-83.70749,39.80856,1075.95,327.95
229,-83.70825,39.80856,1075.95,327.95
230,-83.70901,39.80856,1079.43,329.01
231,-83.70977,39.80856,1081.20,329.55
232,-83.71053,39.80856,1073.49,327.20
233,-83.71130,39.80856,1071.49,326.59
234,-83.71206,39.80856,1070.96,326.43
235,-83.71282,39.80856,1071.72,326.66
236,-83.71358,39.80856,1072.01,326.75
237,-83.71434,39.80856,1072.08,326.77
238,-83.71510,39.80856,1072.24,326.82
239,-83.71586,39.80856,1074.80,327.60
240,-83.71662,39.80856,1077.23,328.34
241,-83.71738,39.80856,1074.41,327.48
242,-83.71815,39.80856,1074.34,327.46
243,-83.71891,39.80856,1075.46,327.80
244,-83.71967,39.80856,1076.28,328.05
245,-83.72043,39.80856,1075.89,327.93
246,-83.72119,39.80856,1075.79,327.90
247,-83.72195,39.80856,1076.35,328.07
248,-83.72271,39.80856,1078.12,328.61
249,-83.72347,39.80856,1080.71,329.40
250,-83.72424,39.80856,1086.29,331.10
251,-83.72500,39.80856,1090.91,332.51
252,-83.72576,39.80856,1066.57,325.09
253,-83.72652,39.80856,1059.78,323.02
254,-83.72728,39.80856,1056.76,322.10
255,-83.72804,39.80856,1064.96,324.60
256,-83.72880,39.80856,1068.24,325.60
257,-83.72956,39.80856,1064.93,324.59
258,-83.73033,39.80856,1059.51,322.94
259,-83.73109,39.80856,1056.07,321.89
260,-83.73185,39.80856,1051.90,320.62
261,-83.73261,39.80856,1047.41,319.25
262,-83.73337,39.80856,1042.91,317.88
263,-83.73413,39.80856,1037.99,316.38
264,-83.73489,39.80856,1033.43,314.99
265,-83.73565,39.80856,1031.33,314.35
266,-83.73641,39.80856,1030.35,314.05
267,-83.73718,39.80856,1030.68,314.15
268,-83.73794,39.80856,1030.87,314.21
269,-83.73870,39.80856,1029.69,313.85
270,-83.73946,39.80856,1027.69,313.24
271,-83.74022,39.80856,1027.66,313.23
272,-83.74098,39.80856,1023.36,311.92
273,-83.74174,39.80856,1021.88,311.47
274,-83.74250,39.80856,1023.88,312.08
275,-83.74327,39.80856,1028.22,313.40
276,-83.74403,39.80856,1034.28,315.25
277,-83.74479,39.80856,1033.27,314.94
278,-83.74555,39.80856,1053.64,321.15
279,-83.74631,39.80856,1057.38,322.29
280,-83.74707,39.80856,1055.09,321.59
281,-83.74783,39.80856,1046.65,319.02
282,-83.74859,39.80856,1041.67,317.50
283,-83.74936,39.80856,1039.37,316.80
284,-83.75012,39.80856,1036.75,316.00
285,-83.75088,39.80856,1033.23,314.93
286,-83.75164,39.80856,1029.66,313.84
287,-83.75240,39.80856,1027.36,313.14
288,-83.75316,39.80856,1030.58,314.12
289,-83.75392,39.80856,1038.19,316.44
290,-83.75468,39.80856,1054.59,321.44
291,-83.75544,39.80856,1054.59,321.44
292,-83.75621,39.80856,1050.20,320.10
293,-83.75697,39.80856,1060.17,323.14
294,-83.75773,39.80856,1069.00,325.83
295,-83.75849,39.80856,1063.55,324.17
296,-83.75925,39.80856,1053.90,321.23
297,-83.76001,39.80856,1035.50,315.62
298,-83.76077,39.80856,1031.27,314.33
299,-83.76153,39.80856,1053.58,321.13
300,-83.76230,39.80856,1065.22,324.68
301,-83.76230,39.80797,1050.95,320.33
302,-83.76306,39.80797,1037.96,316.37
303,-83.76382,39.80797,1053.08,320.98
304,-83.76458,39.80797,1052.89,320.92
305,-83.76534,39.80797,1046.52,318.98
306,-83.76610,39.80797,1040.88,317.26
307,-83.76686,39.80797,1025.46,312.56
308,-83.76762,39.80797,1018.50,310.44
309,-83.76839,39.80797,1015.72,309.59
310,-83.76915,39.80797,1013.58,308.94
311,-83.76991,39.80797,1012.86,308.72
312,-83.77067,39.80797,1012.30,308.55
313,-83.77143,39.80797,1011.71,308.37
314,-83.77219,39.80797,1012.93,308.74
315,-83.77295,39.80797,1012.63,308.65
316,-83.77371,39.80797,1014.14,309.11
317,-83.77447,39.80797,1013.85,309.02
318,-83.77524,39.80797,1013.58,308.94
319,-83.77600,39.80797,-9999,-9999
320,-83.77676,39.80797,1013.91,309.04
321,-83.77752,39.80797,1014.86,309.33
322,-83.77828,39.80797,1015.52,309.53
323,-83.77904,39.80797,1014.40,309.19
324,-83.77980,39.80797,1012.60,308.64
325,-83.78056,39.80797,1010.04,307.86
326,-83.78133,39.80797,1009.02,307.55
327,-83.78209,39.80797,1010.17,307.90
328,-83.78285,39.80797,1010.83,308.10
329,-83.78361,39.80797,1014.07,309.09
330,-83.78437,39.80797,1013.75,308.99
331,-83.78513,39.80797,1012.86,308.72
332,-83.78589,39.80797,1010.50,308.00
333,-83.78665,39.80797,1008.60,307.42
334,-83.78742,39.80797,1007.81,307.18
335,-83.78818,39.80797,1006.14,306.67
336,-83.78894,39.80797,1004.36,306.13
337,-83.78970,39.80797,1004.53,306.18
338,-83.79046,39.80797,1005.18,306.38
339,-83.79122,39.80797,1004.07,306.04
340,-83.79198,39.80797,1011.88,308.42
341,-83.79274,39.80797,1011.25,308.23
342,-83.79350,39.80797,1010.76,308.08
343,-83.79427,39.80797,1010.50,308.00
344,-83.79503,39.80797,1007.78,307.17
345,-83.79579,39.80797,1007.02,306.94
346,-83.79655,39.80797,1008.20,307.30
347,-83.79731,39.80797,1009.22,307.61
348,-83.79807,39.80797,1009.55,307.71
349,-83.79883,39.80797,1009.94,307.83
350,-83.79959,39.80797,1009.74,307.77
351,-83.80036,39.80797,1010.79,308.09
352,-83.80112,39.80797,1012.24,308.53
353,-83.80188,39.80797,1013.25,308.84
354,-83.80264,39.80797,1012.93,308.74
355,-83.80340,39.80797,1013.02,308.77
356,-83.80416,39.80797,1014.30,309.16
357,-83.80492,39.80797,1013.58,308.94
358,-83.80568,39.80797,1012.04,308.47
359,-83.80645,39.80797,1012.04,308.47
360,-83.80721,39.80797,1012.89,308.73
361,-83.80797,39.80797,1010.40,307.97
362,-83.80873,39.80797,1010.73,308.07
363,-83.80949,39.80797,1014.04,309.08
364,-83.81025,39.80797,1017.75,310.21
365,-83.81101,39.80797,1025.26,312.50
366,-83.81177,39.80797,1035.14,315.51
367,-83.81253,39.80797,1044.03,318.22
368,-83.81330,39.80797,1043.57,318.08
369,-83.81406,39.80797,1040.65,317.19
370,-83.81482,39.80797,1039.50,316.84
371,-83.81558,39.80797,1044.82,318.46
372,-83.81634,39.80797,1051.94,320.63
373,-83.81710,39.80797,1052.89,320.92
374,-83.81786,39.80797,1051.31,320.44
375,-83.81862,39.80797,1049.18,319.79
376,-83.81939,39.80797,1051.48,320.49
377,-83.82015,39.80797,1048.65,319.63
378,-83.82091,39.80797,1049.80,319.98
379,-83.82167,39.80797,1049.84,319.99
380,-83.82243,39.80797,1047.57,319.30
381,-83.82319,39.80797,1037.60,316.26
382,-83.82395,39.80797,1041.17,317.35
383,-83.82471,39.80797,1035.93,315.75
384,-83.82548,39.80797,1040.68,317.20
385,-83.82624,39.80797,1051.97,320.64
386,-83.82700,39.80797,1058.30,322.57
387,-83.82776,39.80797,1053.81,321.20
388,-83.82852,39.80797,1050.56,320.21
389,-83.82928,39.80797,1042.36,317.71
390,-83.83004,39.80797,1039.90,316.96
391,-83.83080,39.80797,1042.42,317.73
392,-83.83156,39.80797,1036.09,315.80
393,-83.83233,39.80797,1042.36,317.71
394,-83.83309,39.80797,1045.87,318.78
395,-83.83385,39.80797,1046.36,318.93
396,-83.83461,39.80797,1043.90,318.18
397,-83.83537,39.80797,1047.44,319.26
398,-83.83613,39.80797,1049.80,319.98
399,-83.83689,39.80797,1054.56,321.43
400,-83.83765,39.80797,1054.20,321.32
