"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
89,-79.68455,39.84012,2262.37,689.57
90,-79.68531,39.84012,2271.85,692.46
91,-79.68607,39.84012,2276.41,693.85
92,-79.68683,39.84012,2285.66,696.67
93,-79.68759,39.84012,2290.29,698.08
94,-79.68835,39.84012,2297.51,700.28
95,-79.68911,39.84012,2295.51,699.67
96,-79.68988,39.84012,2285.30,696.56
97,-79.69064,39.84012,2270.37,692.01
98,-79.69140,39.84012,2245.28,684.36
99,-79.69216,39.84012,2213.75,674.75
100,-79.69292,39.84012,2156.59,657.33
101,-79.69292,39.83954,2121.06,646.50
102,-79.69368,39.83954,2055.12,626.40
103,-79.69444,39.83954,1999.02,609.30
104,-79.69520,39.83954,1950.43,594.49
105,-79.69597,39.83954,1900.46,579.26
106,-79.69673,39.83954,1842.19,561.50
107,-79.69749,39.83954,1769.55,539.36
108,-79.69825,39.83954,1691.37,515.53
109,-79.69901,39.83954,1631.27,497.21
110,-79.69977,39.83954,1585.93,483.39
111,-79.70053,39.83954,1570.28,478.62
112,-79.70129,39.83954,1576.90,480.64
113,-79.70205,39.83954,1601.38,488.10
114,-79.70282,39.83954,1666.96,508.09
115,-79.70358,39.83954,1698.03,517.56
116,-79.70434,39.83954,1753.58,534.49
117,-79.70510,39.83954,1720.21,524.32
118,-79.70586,39.83954,1673.03,509.94
119,-79.70662,39.83954,1613.98,491.94
120,-79.70738,39.83954,1621.52,494.24
121,-79.70814,39.83954,1662.99,506.88
122,-79.70891,39.83954,1680.74,512.29
123,-79.70967,39.83954,1650.95,503.21
124,-79.71043,39.83954,1617.36,492.97
125,-79.71119,39.83954,1580.05,481.60
126,-79.71195,39.83954,1531.76,466.88
127,-79.71271,39.83954,1493.21,455.13
128,-79.71347,39.83954,1463.45,446.06
129,-79.71423,39.83954,1443.01,439.83
130,-79.71500,39.83954,1452.20,442.63
131,-79.71576,39.83954,1448.65,441.55
132,-79.71652,39.83954,1415.19,431.35
133,-79.71728,39.83954,1419.32,432.61
134,-79.71804,39.83954,1407.68,429.06
135,-79.71880,39.83954,1382.22,421.30
136,-79.71956,39.83954,1388.58,423.24
137,-79.72032,39.83954,1463.65,446.12
138,-79.72108,39.83954,1445.44,440.57
139,-79.72185,39.83954,1422.57,433.60
140,-79.72261,39.83954,1396.65,425.70
141,-79.72337,39.83954,1382.02,421.24
142,-79.72413,39.83954,1371.72,418.10
143,-79.72489,39.83954,1346.72,410.48
144,-79.72565,39.83954,1320.67,402.54
145,-79.72641,39.83954,1291.57,393.67
146,-79.72717,39.83954,1263.98,385.26
147,-79.72794,39.83954,1237.07,377.06
148,-79.72870,39.83954,1212.99,369.72
149,-79.72946,39.83954,1183.04,360.59
150,-79.73022,39.83954,1160.27,353.65
151,-79.73098,39.83954,1153.54,351.60
152,-79.73174,39.83954,1141.47,347.92
153,-79.73250,39.83954,1141.50,347.93
154,-79.73326,39.83954,1139.27,347.25
155,-79.73403,39.83954,1149.67,350.42
156,-79.73479,39.83954,1165.75,355.32
157,-79.73555,39.83954,1163.45,354.62
158,-79.73631,39.83954,1161.02,353.88
159,-79.73707,39.83954,1155.18,352.10
160,-79.73783,39.83954,1151.74,351.05
161,-79.73859,39.83954,1139.47,347.31
162,-79.73935,39.83954,1126.44,343.34
163,-79.74011,39.83954,1115.12,339.89
164,-79.74088,39.83954,1106.86,337.37
165,-79.74164,39.83954,1097.70,334.58
166,-79.74240,39.83954,1090.94,332.52
167,-79.74316,39.83954,1086.91,331.29
168,-79.74392,39.83954,1085.73,330.93
169,-79.74468,39.83954,1085.99,331.01
170,-79.74544,39.83954,1088.45,331.76
171,-79.74620,39.83954,1084.32,330.50
172,-79.74697,39.83954,1082.81,330.04
173,-79.74773,39.83954,1077.10,328.30
174,-79.74849,39.83954,1071.85,326.70
175,-79.74925,39.83954,1073.85,327.31
176,-79.75001,39.83954,1073.56,327.22
177,-79.75077,39.83954,1056.76,322.10
178,-79.75153,39.83954,1051.48,320.49
179,-79.75229,39.83954,1053.84,321.21
180,-79.75306,39.83954,1049.84,319.99
181,-79.75382,39.83954,1043.96,318.20
182,-79.75458,39.83954,1064.90,324.58
183,-79.75534,39.83954,1044.75,318.44
184,-79.75610,39.83954,1046.85,319.08
185,-79.75686,39.83954,1073.06,327.07
186,-79.75762,39.83954,1048.00,319.43
187,-79.75838,39.83954,1051.05,320.36
188,-79.75914,39.83954,1060.24,323.16
189,-79.75991,39.83954,1073.13,327.09
190,-79.76067,39.83954,1078.61,328.76
191,-79.76143,39.83954,1076.02,327.97
192,-79.76219,39.83954,1077.43,328.40
193,-79.76295,39.83954,1086.48,331.16
194,-79.76371,39.83954,1125.59,343.08
195,-79.76447,39.83954,1151.77,351.06
196,-79.76523,39.83954,1163.94,354.77
197,-79.76600,39.83954,1174.97,358.13
198,-79.76676,39.83954,1172.54,357.39
199,-79.76752,39.83954,1186.98,361.79
200,-79.76828,39.83954,1200.33,365.86
201,-79.76828,39.83895,1162.57,354.35
202,-79.76904,39.83895,1174.87,358.10
203,-79.76980,39.83895,1204.53,367.14
204,-79.77056,39.83895,1184.88,361.15
205,-79.77132,39.83895,1154.20,351.80
206,-79.77209,39.83895,1123.62,342.48
207,-79.77285,39.83895,1099.18,335.03
208,-79.77361,39.83895,1089.93,332.21
209,-79.77437,39.83895,1082.84,330.05
210,-79.77513,39.83895,1079.07,328.90
211,-79.77589,39.83895,1074.51,327.51
212,-79.77665,39.83895,1070.37,326.25
213,-79.77741,39.83895,1068.47,325.67
214,-79.77817,39.83895,1089.60,332.11
215,-79.77894,39.83895,1109.22,338.09
216,-79.77970,39.83895,1120.73,341.60
217,-79.78046,39.83895,1115.39,339.97
218,-79.78122,39.83895,1090.35,332.34
219,-79.78198,39.83895,1070.70,326.35
220,-79.78274,39.83895,1047.05,319.14
221,-79.78350,39.83895,1028.48,313.48
222,-79.78426,39.83895,1019.55,310.76
223,-79.78503,39.83895,1018.21,310.35
224,-79.78579,39.83895,1046.65,319.02
225,-79.78655,39.83895,1063.52,324.16
226,-79.78731,39.83895,1085.14,330.75
227,-79.78807,39.83895,1105.94,337.09
228,-79.78883,39.83895,1109.74,338.25
229,-79.78959,39.83895,1097.54,334.53
230,-79.79035,39.83895,1087.60,331.50
231,-79.79112,39.83895,1075.23,327.73
232,-79.79188,39.83895,1074.97,327.65
233,-79.79264,39.83895,1114.63,339.74
234,-79.79340,39.83895,1128.22,343.88
235,-79.79416,39.83895,1140.29,347.56
236,-79.79492,39.83895,1152.53,351.29
237,-79.79568,39.83895,1158.50,353.11
238,-79.79644,39.83895,1149.87,350.48
239,-79.79720,39.83895,1132.22,345.10
240,-79.79797,39.83895,1119.91,341.35
241,-79.79873,39.83895,1124.54,342.76
242,-79.79949,39.83895,1136.02,346.26
243,-79.80025,39.83895,1146.85,349.56
244,-79.80101,39.83895,1147.51,349.76
245,-79.80177,39.83895,1127.33,343.61
246,-79.80253,39.83895,1102.85,336.15
247,-79.80329,39.83895,1078.35,328.68
248,-79.80406,39.83895,1057.12,322.21
249,-79.80482,39.83895,1052.17,320.70
250,-79.80558,39.83895,1052.36,320.76
251,-79.80634,39.83895,1051.15,320.39
252,-79.80710,39.83895,1040.16,317.04
253,-79.80786,39.83895,1032.84,314.81
254,-79.80862,39.83895,1045.24,318.59
255,-79.80938,39.83895,1070.41,326.26
256,-79.81015,39.83895,1094.03,333.46
257,-79.81091,39.83895,1125.98,343.20
258,-79.81167,39.83895,1185.01,361.19
259,-79.81243,39.83895,1197.93,365.13
260,-79.81319,39.83895,1197.51,365.00
261,-79.81395,39.83895,1215.75,370.56
262,-79.81471,39.83895,1224.48,373.22
263,-79.81547,39.83895,1197.01,364.85
264,-79.81623,39.83895,1175.75,358.37
265,-79.81700,39.83895,1207.09,367.92
266,-79.81776,39.83895,1208.66,368.40
267,-79.81852,39.83895,1173.98,357.83
268,-79.81928,39.83895,1137.11,346.59
269,-79.82004,39.83895,1154.36,351.85
270,-79.82080,39.83895,1164.40,354.91
271,-79.82156,39.83895,1204.27,367.06
272,-79.82232,39.83895,1219.36,371.66
273,-79.82309,39.83895,1226.21,373.75
274,-79.82385,39.83895,1232.55,375.68
275,-79.82461,39.83895,1224.25,373.15
276,-79.82537,39.83895,1207.25,367.97
277,-79.82613,39.83895,1214.93,370.31
278,-79.82689,39.83895,1218.31,371.34
279,-79.82765,39.83895,1208.50,368.35
280,-79.82841,39.83895,1215.62,370.52
281,-79.82918,39.83895,1205.38,367.40
282,-79.82994,39.83895,1189.90,362.68
283,-79.83070,39.83895,1173.62,357.72
284,-79.83146,39.83895,1179.56,359.53
285,-79.83222,39.83895,1180.41,359.79
286,-79.83298,39.83895,1166.08,355.42
287,-79.83374,39.83895,1162.89,354.45
288,-79.83450,39.83895,1191.11,363.05
289,-79.83526,39.83895,1219.06,371.57
290,-79.83603,39.83895,1246.88,380.05
291,-79.83679,39.83895,1267.85,386.44
292,-79.83755,39.83895,1272.44,387.84
293,-79.83831,39.83895,1255.35,382.63
294,-79.83907,39.83895,1234.02,376.13
295,-79.83983,39.83895,1219.88,371.82
296,-79.84059,39.83895,1214.01,370.03
297,-79.84135,39.83895,1201.18,366.12
298,-79.84212,39.83895,1187.57,361.97
299,-79.84288,39.83895,1181.43,360.10
300,-79.84364,39.83895,1189.96,362.70
301,-79.84364,39.83837,1177.56,358.92
302,-79.84440,39.83837,1172.08,357.25
303,-79.84516,39.83837,1191.96,363.31
304,-79.84592,39.83837,1183.40,360.70
305,-79.84668,39.83837,1151.64,351.02
306,-79.84744,39.83837,1137.66,346.76
307,-79.84821,39.83837,1121.69,341.89
308,-79.84897,39.83837,1108.04,337.73
309,-79.84973,39.83837,1093.83,333.40
310,-79.85049,39.83837,1107.64,337.61
311,-79.85125,39.83837,1112.99,339.24
312,-79.85201,39.83837,1100.49,335.43
313,-79.85277,39.83837,1077.56,328.44
314,-79.85353,39.83837,1071.10,326.47
315,-79.85429,39.83837,1057.78,322.41
316,-79.85506,39.83837,1053.22,321.02
317,-79.85582,39.83837,1050.66,320.24
318,-79.85658,39.83837,1050.03,320.05
319,-79.85734,39.83837,1053.44,321.09
320,-79.85810,39.83837,1044.13,318.25
321,-79.85886,39.83837,1069.88,326.10
322,-79.85962,39.83837,1093.67,333.35
323,-79.86038,39.83837,1120.11,341.41
324,-79.86115,39.83837,1162.17,354.23
325,-79.86191,39.83837,1167.42,355.83
326,-79.86267,39.83837,1145.77,349.23
327,-79.86343,39.83837,1114.80,339.79
328,-79.86419,39.83837,1096.06,334.08
329,-79.86495,39.83837,1110.70,338.54
330,-79.86571,39.83837,1143.80,348.63
331,-79.86647,39.83837,1171.39,357.04
332,-79.86724,39.83837,1162.40,354.30
333,-79.86800,39.83837,1146.33,349.40
334,-79.86876,39.83837,1140.58,347.65
335,-79.86952,39.83837,1116.60,340.34
336,-79.87028,39.83837,1097.90,334.64
337,-79.87104,39.83837,1065.65,324.81
338,-79.87180,39.83837,1051.51,320.50
339,-79.87256,39.83837,1043.67,318.11
340,-79.87332,39.83837,1035.53,315.63
341,-79.87409,39.83837,1032.64,314.75
342,-79.87485,39.83837,1029.30,313.73
343,-79.87561,39.83837,1052.95,320.94
344,-79.87637,39.83837,1085.40,330.83
345,-79.87713,39.83837,1109.81,338.27
346,-79.87789,39.83837,1126.51,343.36
347,-79.87865,39.83837,1130.74,344.65
348,-79.87941,39.83837,1126.05,343.22
349,-79.88018,39.83837,1109.06,338.04
350,-79.88094,39.83837,1097.51,334.52
351,-79.88170,39.83837,1094.95,333.74
352,-79.88246,39.83837,1045.80,318.76
353,-79.88322,39.83837,1039.90,316.96
354,-79.88398,39.83837,1037.63,316.27
355,-79.88474,39.83837,1070.77,326.37
356,-79.88550,39.83837,1069.13,325.87
357,-79.88627,39.83837,1065.98,324.91
358,-79.88703,39.83837,1045.47,318.66
359,-79.88779,39.83837,1025.20,312.48
360,-79.88855,39.83837,1025.36,312.53
361,-79.88931,39.83837,1008.60,307.42
362,-79.89007,39.83837,984.15,299.97
363,-79.89083,39.83837,962.24,293.29
364,-79.89159,39.83837,955.25,291.16
365,-79.89235,39.83837,954.66,290.98
366,-79.89312,39.83837,958.66,292.20
367,-79.89388,39.83837,948.69,289.16
368,-79.89464,39.83837,933.96,284.67
369,-79.89540,39.83837,896.13,273.14
370,-79.89616,39.83837,919.75,280.34
371,-79.89692,39.83837,930.77,283.70
372,-79.89768,39.83837,927.36,282.66
373,-79.89844,39.83837,926.97,282.54
374,-79.89921,39.83837,927.43,282.68
375,-79.89997,39.83837,907.87,276.72
376,-79.90073,39.83837,900.39,274.44
377,-79.90149,39.83837,895.83,273.05
378,-79.90225,39.83837,844.91,257.53
379,-79.90301,39.83837,828.22,252.44
380,-79.90377,39.83837,841.90,256.61
381,-79.90453,39.83837,884.81,269.69
382,-79.90530,39.83837,887.30,270.45
383,-79.90606,39.83837,848.29,258.56
384,-79.90682,39.83837,865.78,263.89
385,-79.90758,39.83837,863.68,263.25
386,-79.90834,39.83837,831.30,253.38
387,-79.90910,39.83837,815.39,248.53
388,-79.90986,39.83837,817.06,249.04
389,-79.91062,39.83837,872.24,265.86
390,-79.91138,39.83837,879.89,268.19
391,-79.91215,39.83837,921.00,280.72
392,-79.91291,39.83837,924.80,281.88
393,-79.91367,39.83837,927.56,282.72
394,-79.91443,39.83837,947.77,288.88
395,-79.91519,39.83837,980.12,298.74
396,-79.91595,39.83837,1004.69,306.23
397,-79.91671,39.83837,1015.75,309.60
398,-79.91747,39.83837,1020.28,310.98
399,-79.91824,39.83837,1007.32,307.03
400,-79.91900,39.83837,997.93,304.17
