"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
226,-80.99305,39.82960,1026.71,312.94
227,-80.99381,39.82960,1077.85,328.53
228,-80.99457,39.82960,1105.84,337.06
229,-80.99533,39.82960,1140.45,347.61
230,-80.99609,39.82960,1179.95,359.65
231,-80.99686,39.82960,1213.48,369.87
232,-80.99762,39.82960,1184.06,360.90
233,-80.99838,39.82960,1207.12,367.93
234,-80.99914,39.82960,1266.24,385.95
235,-80.99990,39.82960,1246.39,379.90
236,-81.00066,39.82960,1244.06,379.19
237,-81.00142,39.82960,1232.68,375.72
238,-81.00218,39.82960,1270.83,387.35
239,-81.00295,39.82960,1294.23,394.48
240,-81.00371,39.82960,1296.69,395.23
241,-81.00447,39.82960,1314.73,400.73
242,-81.00523,39.82960,1306.00,398.07
243,-81.00599,39.82960,1259.28,383.83
244,-81.00675,39.82960,1237.57,377.21
245,-81.00751,39.82960,1210.20,368.87
246,-81.00827,39.82960,1189.83,362.66
247,-81.00904,39.82960,1198.29,365.24
248,-81.00980,39.82960,1220.70,372.07
249,-81.01056,39.82960,1228.35,374.40
250,-81.01132,39.82960,1215.03,370.34
251,-81.01208,39.82960,1187.50,361.95
252,-81.01284,39.82960,1170.67,356.82
253,-81.01360,39.82960,1129.56,344.29
254,-81.01436,39.82960,1128.44,343.95
255,-81.01512,39.82960,1093.93,333.43
256,-81.01589,39.82960,1118.34,340.87
257,-81.01665,39.82960,1145.87,349.26
258,-81.01741,39.82960,1195.31,364.33
259,-81.01817,39.82960,1177.30,358.84
260,-81.01893,39.82960,1148.36,350.02
261,-81.01969,39.82960,1119.91,341.35
262,-81.02045,39.82960,1087.34,331.42
263,-81.02121,39.82960,1067.78,325.46
264,-81.02198,39.82960,1113.85,339.50
265,-81.02274,39.82960,1119.98,341.37
266,-81.02350,39.82960,1141.67,347.98
267,-81.02426,39.82960,1157.22,352.72
268,-81.02502,39.82960,1188.35,362.21
269,-81.02578,39.82960,1184.94,361.17
270,-81.02654,39.82960,1161.78,354.11
271,-81.02730,39.82960,1152.59,351.31
272,-81.02807,39.82960,1143.54,348.55
273,-81.02883,39.82960,1124.28,342.68
274,-81.02959,39.82960,1168.70,356.22
275,-81.03035,39.82960,1191.70,363.23
276,-81.03111,39.82960,1185.04,361.20
277,-81.03187,39.82960,1168.90,356.28
278,-81.03263,39.82960,1163.25,354.56
279,-81.03339,39.82960,1159.94,353.55
280,-81.03415,39.82960,1167.59,355.88
281,-81.03492,39.82960,1180.38,359.78
282,-81.03568,39.82960,1215.35,370.44
283,-81.03644,39.82960,1242.19,378.62
284,-81.03720,39.82960,1269.03,386.80
285,-81.03796,39.82960,1252.23,381.68
286,-81.03872,39.82960,1220.41,371.98
287,-81.03948,39.82960,1187.17,361.85
288,-81.04024,39.82960,1184.45,361.02
289,-81.04101,39.82960,1213.94,370.01
290,-81.04177,39.82960,1246.16,379.83
291,-81.04253,39.82960,1255.05,382.54
292,-81.04329,39.82960,1215.55,370.50
293,-81.04405,39.82960,1161.71,354.09
294,-81.04481,39.82960,1159.02,353.27
295,-81.04557,39.82960,1195.21,364.30
296,-81.04633,39.82960,1239.40,377.77
297,-81.04710,39.82960,1227.49,374.14
298,-81.04786,39.82960,1186.65,361.69
299,-81.04862,39.82960,1165.81,355.34
300,-81.04938,39.82960,1155.51,352.20
301,-81.04938,39.82902,1139.04,347.18
302,-81.05014,39.82902,1156.43,352.48
303,-81.05090,39.82902,1201.28,366.15
304,-81.05166,39.82902,1221.59,372.34
305,-81.05242,39.82902,1210.04,368.82
306,-81.05318,39.82902,1192.65,363.52
307,-81.05395,39.82902,1200.33,365.86
308,-81.05471,39.82902,1208.83,368.45
309,-81.05547,39.82902,1196.10,364.57
310,-81.05623,39.82902,1157.68,352.86
311,-81.05699,39.82902,1122.05,342.00
312,-81.05775,39.82902,1071.49,326.59
313,-81.05851,39.82902,1125.23,342.97
314,-81.05927,39.82902,1173.69,357.74
315,-81.06004,39.82902,1216.96,370.93
316,-81.06080,39.82902,1209.74,368.73
317,-81.06156,39.82902,1170.08,356.64
318,-81.06232,39.82902,1163.81,354.73
319,-81.06308,39.82902,1157.61,352.84
320,-81.06384,39.82902,1133.30,345.43
321,-81.06460,39.82902,1081.76,329.72
322,-81.06536,39.82902,1125.75,343.13
323,-81.06613,39.82902,1175.20,358.20
324,-81.06689,39.82902,1235.93,376.71
325,-81.06765,39.82902,1242.88,378.83
326,-81.06841,39.82902,1242.39,378.68
327,-81.06917,39.82902,1226.90,373.96
328,-81.06993,39.82902,1221.95,372.45
329,-81.07069,39.82902,1262.70,384.87
330,-81.07145,39.82902,1292.65,394.00
331,-81.07221,39.82902,1276.51,389.08
332,-81.07298,39.82902,1242.78,378.80
333,-81.07374,39.82902,1212.60,369.60
334,-81.07450,39.82902,1212.53,369.58
335,-81.07526,39.82902,1246.56,379.95
336,-81.07602,39.82902,1249.54,380.86
337,-81.07678,39.82902,1225.00,373.38
338,-81.07754,39.82902,1183.30,360.67
339,-81.07830,39.82902,1192.59,363.50
340,-81.07907,39.82902,1166.86,355.66
341,-81.07983,39.82902,1184.32,360.98
342,-81.08059,39.82902,1206.76,367.82
343,-81.08135,39.82902,1238.75,377.57
344,-81.08211,39.82902,1245.96,379.77
345,-81.08287,39.82902,1253.58,382.09
346,-81.08363,39.82902,1255.25,382.60
347,-81.08439,39.82902,1269.88,387.06
348,-81.08516,39.82902,1293.83,394.36
349,-81.08592,39.82902,1296.36,395.13
350,-81.08668,39.82902,1266.47,386.02
351,-81.08744,39.82902,1240.03,377.96
352,-81.08820,39.82902,1217.42,371.07
353,-81.08896,39.82902,1167.13,355.74
354,-81.08972,39.82902,1142.03,348.09
355,-81.09048,39.82902,1155.48,352.19
356,-81.09124,39.82902,1192.72,363.54
357,-81.09201,39.82902,1207.61,368.08
358,-81.09277,39.82902,1206.04,367.60
359,-81.09353,39.82902,1222.83,372.72
360,-81.09429,39.82902,1193.57,363.80
361,-81.09505,39.82902,1115.68,340.06
362,-81.09581,39.82902,1090.88,332.50
363,-81.09657,39.82902,1085.20,330.77
364,-81.09733,39.82902,1124.05,342.61
365,-81.09810,39.82902,1163.42,354.61
366,-81.09886,39.82902,1187.86,362.06
367,-81.09962,39.82902,1205.77,367.52
368,-81.10038,39.82902,1215.09,370.36
369,-81.10114,39.82902,1206.04,367.60
370,-81.10190,39.82902,1196.62,364.73
371,-81.10266,39.82902,1221.69,372.37
372,-81.10342,39.82902,1191.99,363.32
373,-81.10419,39.82902,1188.78,362.34
374,-81.10495,39.82902,1187.83,362.05
375,-81.10571,39.82902,1142.68,348.29
376,-81.10647,39.82902,1158.60,353.14
377,-81.10723,39.82902,1200.95,366.05
378,-81.10799,39.82902,1190.12,362.75
379,-81.10875,39.82902,1145.21,349.06
380,-81.10951,39.82902,1087.80,331.56
381,-81.11027,39.82902,1051.15,320.39
382,-81.11104,39.82902,1128.02,343.82
383,-81.11180,39.82902,1192.36,363.43
384,-81.11256,39.82902,1209.19,368.56
385,-81.11332,39.82902,1201.94,366.35
386,-81.11408,39.82902,1183.89,360.85
387,-81.11484,39.82902,1172.41,357.35
388,-81.11560,39.82902,1208.04,368.21
389,-81.11636,39.82902,1236.75,376.96
390,-81.11713,39.82902,1247.70,380.30
391,-81.11789,39.82902,1232.94,375.80
392,-81.11865,39.82902,1234.25,376.20
393,-81.11941,39.82902,1204.27,367.06
394,-81.12017,39.82902,1164.30,354.88
395,-81.12093,39.82902,1171.26,357.00
396,-81.12169,39.82902,1215.42,370.46
397,-81.12245,39.82902,1229.49,374.75
398,-81.12322,39.82902,1201.90,366.34
399,-81.12398,39.82902,1146.06,349.32
400,-81.12474,39.82902,1142.16,348.13
